review,score
관람객연기 쩌러여 쥔공 존잘입니다 ,10
관람객별루 재미가없네요내용도별루 ,4
스토리라는 것은 없고 달랑 퇴마식(?) 하나 뿐입니다. 정말 비추천합니다. 보지 마십시오. ,3
"영화 주제상 몰입감은 어느 정도 있죠. 끝나고 되뇌이고 싶은 몰입감이 아닌 허탈함 뿐인 게 문제지. 카톨릭을 애써 덮어 씌운 것 뿐, 달랑 현실감 없는 퇴마 의식 하나 봤네요. 근래 들어 최악입니다. ",6
관람객생각보단 별로였네요ㅠㅠ ,5
그저그런 범작 500만이나 보다니..강동원 빨인듯 ,6
관람객새로운 도전 신선했어요 ,6
관람객볼만은 한데 마지막이 너무 허무한~;; 제작자가 시간에 쫓기셨나봐요 ^^; ,7
장면 장면 마다 한국영화의 장점인 엉성함이 너무 많이 느껴졌음..그냥 대충대충 찍은 느낌..점수는 딱 이 정도...안티 아님! ,4
"최근에 나온영화중에 제일식상하지않았던영화 박소담의목소히가 더빙이아니라 놀랐고,배우들역시 몰입도가높았던것같고 밝은건물들속에 검은골목길을비춰주는게 우리주위의 실제일같았다하지만 스토리구성이 좀 뭔가  아쉬운 영화였다 ",7
관람객결말도 걍 너무 포괄적이고 돼지가 제일 무서웠음 ,7
관람객연기를 너무 다들 잘해서 몰입도 최강 두시간이 삼십분 처럼 지나갔는데 뭔가 허무한 이상한 느낌 ,4
관람객생각보다 무섭지않고 여주인공 연기가 최고 ,6
관람객주연들의 연기가 정말 좋았습니다 ,7
이런 장르의 영화를 좋아하고 많이 봐온 사람으로써 꽤 잘만들긴 했으나 스토리나 내용 진부합니다.  내용은 안소니 홉킨스가 주연인   더 라이트 악마는 있다를 배낀듯한 내용이 아쉽습니다. 좀 더 한국적인 스토리라인으로...,7
진정 악마는 인류에 왜 왔는가? 그냥 미웠다? 인간의 이중성과 아이러니함과 모순적인 또 역설적인 그 무언가 깊이와 개연성이 부족하다. ,5
"새로운 장르, 도전 이 모든것이 신선하다. 조금만 엇갈리거나 뒤틀려도 완전 비린내 나는 영화가 될 듯하지만 잘 버텨낸다. 같은 소재 다음 한국영화가 나온다면 좋은 점수 받기 너무나 어려울거 같다. ",7
관람객그냥 저냥 볼만합니다....막 무섭거나 그러진 않지만 여주인공 연기가 인상깊었네요 ,6
엑소시스트~~~~/ ,7
관람객 재미나게보았습니다.ㅡ감사요 ,6
관람객박소담의 연기가 없었다면 생각도 하고 싶지않다 ,5
소재는 훌륭했다. 근데 영화가 재미있게 보다가  초반부에서 끝나버린 느낌. ,6
"엑소시즘이라는 소재가 새뜻하긴 한데, 예고편에서 보여준 것과 다르게 그렇게 스펙타클한 전개의 영화는 아니였네!!... ",7
솔직히 강동원 덕분에 흥행. 재미도 없고. 감동도 없고. 스토리도 없다. 강동원이 그림 같다는 것은 인정. ,5
진짜몰입되고 강동원잘생겼고 두배우모두연기짱잘함 ,10
관람객배우들의 연기가 정말 좋았고 스토리도 마음에 들었다. ,9
관람객박소담님은 이 영화에서 처음 봤는데 연기가 너무 인상깊었어요! 김윤석님이랑 강동원님은 워낙 연기 잘하는건 알고있었지만 ㅎㅎ 소재도 흥미롭고 배우도 흥미롭고 재미도 있었습니다. ,10
한국판 콘스탄틴? 엑소시스트? 몰입도괜춘! 출근전아침식사하면서 보는건 비추... ,8
한국에서 이런 장르를 시도한것만으로도 만점주고 싶네요.. 추가로 배우들의 연기와 한국적 정서까지 가미해서 더욱 재미있었습니다.. 두려워하지 말라.. ,10
"감히, 고전 명작 '엑소시스트' 한국판을 조심스럽게 기대했었지만..무난하다. 좀 더 다듬?어서 2탄 나와도 될 듯. 강동원, 김윤석님 고생했는데, 개돼지도 수고 많았음. ",9
한국에서 이런영화가! ,10
관람객재밌습니당 연기를 다들 잘해서... ,10
관람객매우사랑스럽고대단한영화입니다 ,9
원래 이런 소재의 영화를 좋아하는 사람으로서 외국영화로 많이 봤었지만 한국에서도 못지않은 퀄리티가 나온다는게 신기하네요. 정말 손에 땀을 쥐고 몰입해서 잘 봤습니다.배우분들 연기도 최고네요. ,9
연출과 연기력은 좋으나 너무 작은 스케일은 한국영화의 고질적인 문제. 이제 국민의 수준이 높아졌다. 더 뛰어나게 만들고 더 투자하라. ,7
관람객제가 멍청한건지 몇개 떡밥이 제대로 안풀린게 있는것같았어요. ,9
한국영화의 새로운 도전을 엿볼 수 있었네요. 개인적으로는 괜찮은 작품이라 여겨집니당 ,8
관람객....말이안나옴 재밌어서 ,10
재미있다ㆍ 정말재미있다ㆍ강동원 연기 최고!!!! ,10
평점이 생각보다 얼마안되네요 9점은되는거같애요요즘영화본거중 젤 최고입니다 ,10
관람객부모님과 동생들이 재미있게봤대요 ㅎㅎ ,10
"색다르고 볼만하였다. 외국영화에서만 다루는 소재라 생각하였는데 아,  우리도 할 수 있구나 하는 생각에 흥미로웠다. 하지만 생각보다 조금 부족한 부분이 많은 영화가 아니었나 한다. 그럼에도 강동원은 너무 잘생겼었다....",8
박소담 연기 진짜 소름끼치고 잘햇슴  재밋엇어요 ,10
짜임이나 구성부분에서 아쉽지만 재밌어요.보다보면 짧다고 느껴질정도로 몰입하기 좋았습니다.연기구멍도 없고 킬링타임으로 보기 괜찮은 영화. ,6
관람객저예산으로 어마어마하게 찍었네 ,9
밑에 TRILL(caro****) 님.  말도 안되는 소리를... 김윤석의 말투 분위기가 진부하다고 바꾸라니 그게 배우의 색깔인데. ,10
강동원 왈..이게 그냥 보조야? 장난해? ,8
처음에레간자나올때 아 저차 반파되겠구나....아무리 싸게찍눈대도 레간자가 뭐냐ㅡㅡ영화퀄리티 완전 베트남 수준이다 와~배우가 살렸네 ,8
박소담 만세! 네가 바로 한국 영화의 미래다! ,9
역시 영화나 현실이나 능력도 없는게 나대기나 하고 영화 중후반부에 강동원 뺨 한대 때리고 싶더라. 야 근데 잘생기긴 했네 ,7
강동원 배우님은 갈 수로 멋있다 ,10
재미있었어요.. 영화끝날때까지 지속된 긴장감 좋았어요.. 검은사제들2 만들었으면 좋곘네요.. ,10
평점이 좀 낮다 8.5 가 적당 ,10
보고나면 제주흑돼지가 먹고싶어지는 영화 ,5
구마의식이 국내에 실제로 존재한다는게 무섭다... ,9
출연하는 배우들 연기력은 말할 것도 없이 훌륭했고 상당한 연출력에 단편영화를 장편영화로 만들었음에도 불구하고 지루하지 않다는 점에서 감독의 연출력도 상당하다고 생각됨 ,10
한국에서 이런영화가 나올수 있다니..  유니크한 영화다...!! ,9
몰입도 최고 연기도 최고 ,10
열자이상.굿굿굿굿. ,10
관람객또보고 싶돠 이번엔 강동원 말고 김윤석 봐야지 ,10
관람객재밋습니당 한전쯤 보십시오 ,9
연기력에 감탄했습니다. ,9
검은사제들 2탄 예언합니다.   --- 부재: 회색 승려들---사제들이랑 승려들 합잡합니다 ,8
여~~ 재미있다 ㅎㅎ.  한국영화보고 평점달아보긴 몇년만이네. 플롯라인은 간단하지만 연기도 좋고 몰입도도 있어서 1시간 40분이 전혀 지루하지 않았당. 추천! ,10
조금 아쉽긴 하지만 나쁘지 않음 ,10
아주 재미있게 봤습니다조금 아쉬운 점은 영화시간이 1시간50분으로 조금 짧은 점입니다10분만 더 추가해서초반 인물설명내용과 결말 애기만 더 해주면 좋은데..한컷으로 관객의 추측으로 남겨준 점은 너무 자인해요.박소담 ...,9
아인슈타인의 상대성 이론을 이 영화를 통해 느꼈다.  한번 더 보고싶을 정도로 레알 돈 1도 안 아깝다. ,10
관람객나름 재미는 있지만 끝이 좀 아쉬워요 박소담 연기는 최고네요 ! ,8
솔직히 초반에는 지루하긴했는데 후반부 부터 재밌네요 실제로 이런 고통받은 이런사람들 너무불쌍하네요.. ,8
킬링타임용  시간때우기용 ,5
다 좋은데 꼭 경찰이 나왔어야했나..ㅋㅋㅋ ,7
한국에서 엑소시즘장르를 시도한것에 대한  박수는 쳐줄수있다. ,7
 궁굼해서 봤는데 솔직히 천만관객 기대 이하다ㅎ.. 많이 부족함 . 강동원 이래서 보긴했다만 흔한 엑소시스트 따라한 느낌임. .  배우들 연기는 좋았으나. 평점들이 너무 후하네 다들. ,7
신선함덕에 흥미진진했다(굳이 한국영화에 국한해서)! 그런데 10점은 말도 안되게 내가 관대해지는것 같아서(주인공이...) 솔직하게 7점 ㅋㅋㅋ예를들면 배우가 좋아도 배우뿐만이 아닌..그런..영화에는 점수를 둬야할 부...,7
관람객박소담씨 연기는 진짜 최고였어요! ,10
"용감한 시도에 박수를...  엔딩빼고, 좀더 담담하게 연출했다면 어땠을까?? ",6
몬가 시작하려다 끝나는 느낌.. 악령과의 사투가 너무 짧은 느낌???  딱 끝날때 잉??? 벌써 끝이야?? 그랫음... 암튼 짧고 굵은 영화 ,8
비서양문화권에서 엑소시즘이란 주제를 다룬 도전정신 굳.but. 연출이나 줄거리가 참으로 보편적인 엑소시즘 영화였음.노 긴장감 노 스릴러 노 기대.... 공포장르 매니아들에게는 실망이 컸을듯. 딱 흥행영화 이상 그 이...,5
좀 더 넓게 접근했더라면. 너무 한정된 공간 이야기. 조금 아쉽네요 ,7
영화의 메세지가 느껴진다 우리나라에서는 아마 재밌다 재미없다 겠지만 충분히 잘 전달된 메세지의 영화다내용이 있어  새롭게 알수 있었다. 잘봤다 ,10
귀여운 OO돼지 한마리 키우고 싶어요. ,8
강동원과 아기돼지의 연기력이 훌륭 ,8
귀여운 아기돼지가 제주 흙돼지로 변하는 마술 ,8
박소담연기랑돼지가 기억에남는영화ㅎㅎ 한국영화에서 신선하긴했음 ,6
"신선한소재, 말할필요없는 훌륭한연기, 연출은 훌륭했으나, 조금 급하게 전개되는 느낌이 아쉬웠음. ",8
"1편으로서의 역할을 충분히 한 영화. 시리즈물 시작! 강동원의, 강동원을 위한, 강동원에 의한 영화인줄 알았는데 다들 연기좋고 몰입도 최고네요. 스토리가 진부하다하는데 구마의식은 어차피 포맷이 있음. 2편이 기대되네...",9
꼭 봐라 진심. 와 얼마나 긴장하고 봤으면 두시간짜리 영화가 금방 끝난처럼 느껴지냐. 진짜 처음부터 끝까지 장난아님. ,9
별거 없겠지 했다가 깜놀했다...볼만함 ,8
제발 시리즈로 나와주면 좋겠어요!! ,10
"국내에서는 흔치않은 엑소시즘 영화, 김윤석과 강동원의 티켓 파워도 무시못함. 내용은 막 그렇게 재밌다고 볼 수 없지만 괜찮은 정도. 남들이 가지않은 길을 열어준 감독에게 박수를 보낸다. 묻혀있던 엑소시즘 시나리오들도...",8
국내에서 잘 다류지 않던 구마라는 신선한 소재의 비교적 짧은 런닝타임의 아쉬움 하지만 구마의식 장면만큼은 짧고 강렬했다. 10점까진 아니고 모든 걸 감안해 8점이 적절한 것 같은 내 생각. 재밌게 잘 감상했다. 오랜...,8
재밌어요!  다들 연기력 너무좋았어요 ,9
와 재미있다!! 퇴마물같은거 무서워서 잘안봤는데찾아봐야할꺼같다.종교인이 아니라서 그 미스터리하면서 성스러운 신앙적인 모습이 굉장히 흥미롭게 다가왔다.강동원 사제복은..후..덕심을 일으키네 ,9
"기대이상.  한국인들 주연인 각본, 연출, 촬영, 사운드등 헐리웃 메이저급 무비. ",10
"김윤석이야 입 아프고, 강동원 연기 중 가장 좋았던듯. 무엇보다 박소담 반했다... ",10
아무생각없이봣는데   재밋어요 ,10
러닝 타임이 짧음;; 이야기를 좀 더 길게 풀어갔어야;;;; ,7
흠...잘만들었네요....연기가 아주...두분다...최고 ,8
엑소시즘 영화는 헐리웃에서나 접하는 소재인데 정말 재밌게 잘봤습니다. 주연배우들의 완벽한 연기 소름끼칠 정도였어요. ,9
몰입해서 봤다 밤 잠 설쳤다 ㄷㄷㄷ ,10
아쉬운 스토리 제작.러닝타임을 150분 정도의 3부작 스토리 제작 이었으면더욱 빛을 발할수 있을것 같은 feel. ,6
우리나라 배우들은 연기가 어떻게 다똑같냐 깡패 신부 백수건달 하다못해 몽고인역을해도 똑같고ㅋㅋ음색이나 말투 억양좀 바꿔가면서 연기하면안됨???와그리고 뭔내용도없고 유치뽕짝이냐 웃기지도 울리지도 그렇다고 약션이나 공포...,10
이대로 끝나기에는 좀 아쉽네...속편 만들어도 성공할듯 ,8
강동원이 아니었음 어쩔려구~ ,7
네이버 영화 평점만 볼 줄 알았지 처음으로 글 남겨보네요.재미로 따지자면 재미있는 영화는 많지만이 영화는 재미를 떠나 처음으로 소름이 돋고 순간 멍한 영화였습니다.저도 같은 전공을 하지만 박소담씨 연기를 보니 제 실...,10
한국판 엑소시스트라고 말할수 있겠다. 믿고보는 김윤석때문에 봤는데 박소담이라는 원석을 만날줄이야...! cg가 어느정도 있지만 박소담의 악마연기에 소름이 돋았다. 굉장히 몰입도가 좋아서 집중해서 잘 볼수 있었다. 이...,10
알바들이 강동원 강동원 해서 얼마나 잘생겼길래 그러나 했는데 강동원은 안보이고 박소담만 보였다. 강동원 잘생겼다고 그만 오바 떨고 박소담의 연기나 칭찬해라.  김윤석도 영화마다  너무 비슷한 캐릭터다. 식상했어......,8
몰입도 장난아니네요 신선한 소재 박소담의 연기 ,9
퇴마를 이야기하는 잘생긴 꽃미남 신부.. ,7
엑소시즘 관련 영화와 견줄만하다. 다소 아쉬운 점은   중반부 전까지가 다소 지루했던점...  중반부 부터 마지막까지  긴장감을 놓을 수 없었다... ,8
한국에선 전무한 엑소시즘 영화.일단 예상외로 잘 만들어졌다.엑소시스트를 예전에 봤던 터라 공포감은 별로 없었지만 나름 스토리도 괜찮고 잘 만들어진 영화이다.거기다 신인 박소담의 연기는 압권이다. ,9
관람객꿀잼이연 나름 무서웠어요ㅎㅎ ,10
우리나라에서 보기 힘든 참신한 소재였고 긴박감과 긴장감을 잘 끓어 올린듯 하다.그리고 몰입도 있는 여배우의 악마연기 대단했다. ,9
이영화는 한국영화의 한 장르에 획을그었다.그리고 강동원은 이제 잘생김을 벗고 연기로 기억에 남게될것이다.한번에 모든것을 표현하고 전달하니 두번볼 필요도 못느낄정도다. 모든걸 이끌어낸 감독의 능력이 놀랍다 ,10
구마의식 이전의 이야기들은 기억이 안날정도로 훌륭한 몰입도 바꿔말하면 전체 흐름의 균형이 클라이막스에 몰려있다 무속신앙이 아닌 카톨릭을 근간으로한 엑소시즘을 한국식으로 너무 유려하게 담았다 ,8
새로운 시도에 박수를.. ,7
관람객시간 가는줄 모르고 봤네요 정말 잼나요보면 후회 없어요 ,10
관람객강동원이 사제복을 입고 나온다. ,8
관람객내용도 괜찮았고 볼만했어요중간중간 많이 놀랐네요 ㅋㅋㅋ ,8
보는 내내 긴장감이 넘쳤다. 뒷골목으로 표현한 한국의 이면도 좋았고. ,10
현실에 대한 메타포가 있는 이런 영화 좋다 ,7
"카톨릭에서 실제로 저런 의식이 있는지 모르겠지만, 유사한 장르의 기존 영화보다 퇴마 의식을 상세하게 다룬 점이 인상 깊었다. 개신교가 카톨릭을 이단으로 몰아 붙이는 나라에서 나름 선방한듯. ",7
"지금까지 카톨릭 구마의식을 표현한 영화는 수없이 많았지만, 검은사제들이 그중에서 가장 자세히 구마의식을 보여주는 영화입니다. ""더라이트 악마는 있다""보다 훨씬 흥미롭고 재미있는 영화네요. ",10
관람객김윤석 연기 역시 볼만 하네요~ ,8
한국영화다! 훌륭한 접근! 흥미로웠던 시간! ,8
"참신하고, 연기력 좋고, 연출이나 기타 영화적인 면에서는 좋은 영화임에는 분명하지만, 그냥 단순히 재미 위주로 놓고 봤을땐 조금 별로임. 평점 테러가 아니라 재미가 없었음. 그래도 사도 보단 나음 ",6
"소재는 전혀 내 취향은 아니였지만, 영화 무난했다. 딱히  군더더기없이 마무리하는.... ",8
내가 본 한국영화중 제일 몰입도가 쩔었다. ,8
앞으로 이런 장르의 영화가 많이 나왔으면 좋겠습니다. 정말 재미있게 봤어요! ,10
아! 영화 괜찮았는데... 강동원땜에 6점이다. 엑소시즘 중간에 도망갔다 다시 컴백한 장면서부터 깸. 갑자기 완전체. 연기가 이어지지 않아. 뚝뚝 끊겨. 몰입방해. 그 정도는 감독이 잡아줬어야지. 그리고 아쉬운 결말...,6
몰입도 괜찮았고 연기도 좋았네요 속편도 나오길 바랍니다 ,10
원랜 9점주려했으나 평점테러때문에 10점 준다 ,10
김치판 엑소시스트 감독의 연출력.소담이의 연기력..보는내내소름돋으면서 봤다ㅎㄷㄷ 종교가 어쩌구 개소리 그만하고 그냥 영화는 영화로만 봐라 선비들아 소담이는 크게될 배우인듯 ,10
"내가  뭘 기대했는지 모르겠지만,  정말  재미없게 봤다.  뭔가 터질 듯 말  듯 하다 그냥  끝났다. 음악으로  공포감만 조성한 듯... ",2
흔하디흔한 스토리..너무해서 한줄씀 ,2
진짜 무섭네요... 집중도나 표현이나 배우들 연기가.... 진짜 너무 몰입되고 무서웠습니다. 콘스탄틴 수준을 상상하고 왔다가 개깜놀하고 갑니다. 정말 무시무시하네요. ,10
엑소시스트보다 더 재밌고 연기력 진짜...하얗게 불태운영화는 오랜만인듯 심지어 돼지까지도 연기잘해... ,10
관람객무서웠지만 재밌어서 3번봤습니다~ 계속 상영한다면 또 보러가고싶어요! ,10
너무 짧게 느껴졌음 ㅠㅠ영화 잘 만들었네. 결말이 좀 아리송하지만 꽤 재밌게 잘 봤습니다.엑소시즘 영화는 언제봐도 무섭네요.크리스찬으로서 하나님에 대한 믿음을 더욱 강화해야겠단 생각밖에 ㅠㅠ ,10
관람객내용이 그닥~~강동원이란 배우때문에 보는듯 ,2
2015년에 상영하기엔 전개가 너무 평이한듯. 한국에서 잘 안쓴다는걸 제외하면 해외 영화 많이 본 사람들은 전혀 신박함을 느낄수가 없고. 차라리 18세로 만들고 자극을 더 주지. ,7
강동원 좋아하시는분 보러가는 영화^^ ,5
관람객솔직히 보다가 만 느낌이었습니다. 후속작을 염두해둔 느낌. ,7
관람객재미있었습니다 목소리 힘들었겠어요ㅎ ,10
관람객너무 잘 봤습니다. 봐도 후회하지 않을 영화입니다. ,10
관람객무서웠어요 구마하는 모습이 실감났어요 ,10
관람객긴박김이있고 재미있었다 ,9
관람객볼만해 볼만해 볼만해 재밌어 ,10
"간만에 새로운 소재의 영화를 본것 같아 좋다. 묵직하게 끌어주는 김윤석, 물만난 고기처럼 연기하는 강동원에 ... 박소담까지 누구하나 말리지 않고 연기 끝내주게 잘함... ",10
관람객보기 잘했음  겨우끝물에봄 ,10
재밌다. 신선하고.... ,10
여자애와 같이 보았는데 무서운지 내내 귀막고 떨고 있더군요. 글쎄.. 그리 뛰어난 스릴러는 아니라고 봅니다. 그닥 재미는 없었네요. 킬링터임용 ,5
관람객보는둥안 시간가는줄 몰랐네요 ,10
"관람객사제가 짊어져야하는 역할, 끊임없는 연민과  신앙안에서 인간을 품어안아야 하는 사명이 보는 사람은 많이 힘들었지만 가슴은 따뜻하게하고 심장이 고동치게 하는 영화였습니다. ",10
좋아요 손에땀을쥐고봣어요신선 ,10
관람객그냥 무난하게 볼수 있었던 영화였다 ,7
관람객짱짱짱이에요   여자아이의 연기도   돼지도ㅎ ,9
"관람객아직 안봤다면 한번 보기를 추천 합니다. 서늘한 긴장감이 계속되고, 연기력이 엄청 납니다. 강동원으로 시작해서 강동원으로 끝난다는 그런말에 혹 하지 마시고 꼭 보세요 ",9
관람객배우들의 연기가 굿굿!! ,8
"내용도 없이 깜짝깜짝 놀래는 공포영화보다 더 긴장감있고.. 은근히 무서웠어요.. 맨날 조폭영화, 사람 죽이는영화만 나왔는데 암살이나 검은사제들 이런 신선한 소재들이 많이나왔으면 하는 바램이에요 ",10
관람객정말재밋음 정말재밋음 치약만보면 검은사제들생각ㄱ남ㅋㅋㅋ ,10
관람객BEST이런 한국에서 거의 사용하지 않는 소재를 가지고 영화를 만들었다는 것 만으로도 난 박수를 쳐주고 ,8
관람객무섭지 않고 잼일다그래서 새벽에 혼자봤더니 무섭네요 암튼 간만에 잼있는 연화봤네요 ,8
관람객흠 깜짝깜짝 놀라긴했지만 기승전결 강동원 ㅠㅠ ,7
관람객집사람이 야간에 공포영화도 못보는데 제가보고싶어서 같이봤네요 전 재미있었는데...집사람은...좋은 영화였어요 ,8
관람객강동원 캐리...재밌게 봄. 시간때우기에 좋음. ,9
강동원이 노래 부르면서 종들고 나오는데 완전 심쿵.. 진짜 잘생겼음 ,10
캐스팅의 한수bb 몰입도최고 연기력최고 스토리짱짱 (돼지귀요미..) ,10
관람객강동원은 진리~~ 김윤석님도 믿고보는 배우~~ ,10
관람객꿀! 완전재밌음 두번봐조 ,10
관람객처음에는 별로 기대 안했는데 역시 강동원과 김윤식씨의 연기 정말 좋았고요 내용도 점점 빠져들게 만드는게 참 좋았습니다 ,7
박소담씨 앞으로가 더 기대되는 여배우... ,10
믿고보는 김윤석 영화. ,10
관람객강동원덕에 별점 올라가는 영화..* ,8
관람객보기전부터 다른분들이 무섭다고 해서 긴장감속에 봣는데요 잼잇게봣고 정말 이지 집에오고나서 조그만한소리에도 반응하고 정말 좋게 잘봤습니다 ,9
악령에 빙의된 박소담이 너무 매력적... ,9
박소담씨 연기 진짜... 스토리에 비해 마무리가 너무 급했나 싶긴하지만 그래도 스토리 연기모두 좋았어요! ,10
색다른 소재와 탄탄한 연기력 덕분에 몰입도의 절정을 찍어서 중간중간 소름도 끼치고 울컥하기도 하면서 시간가는줄몰랐네요 별점10개 찍고 갑니다 ,10
평점 1점 주는 애들은 알바인가요?  정말  재밌게 봤고 눈을 땔 수가 없었어요. 긴박감 넘쳤습니다. ,9
영화가 끝날 때까지 긴장하며 봤어요. 무서운 건 일부러 보지 않는데 강동원 때문에 극장에 갔네요. 박소담 연기 인상깊어요^^ ,9
관람객강동원의 연기 정말 좋았어요~ ,8
강동원은 역시잘생겼고 박소담은 연기신들린듯 정신적으로 큰충격을 안겨줬던영화....ㅠㅠ ,5
관람객죽이네용 연기쩌렁 후덜덜함 ,8
관람객박소담 연기 정말 잘합니다. 박소담이 살린 영화. ,10
관람객퇴마하는 장면이 길어서 오히려 신기하고 무섭고 재밌었음 ,7
관람객영화 보는  내내 긴장하고 공포에  떨었습니다.그래서여름에 상영했으면  더 좋았었겠다는 생각입니다. ,8
관람객강동원이 멋있엇고 멋있었고 멋있었지 ,5
관람객한국의 카이저소제 ㅎ 아주볼만합니다 ,10
관람객엄마랑 오랜만에 영화보러갔는데 꿈에나올까봐 무서우시대여ㅋㅋㅋㅋ ,8
관람객검은사제들검은사제들 ,9
관람객신선한주제의 영화 너무잘봤습니다 ,10
관람객희소성있는 작품이지만 강동원이 너무 잘생겼음 ,5
관람객박소담으연기가 단연돋보이더영화이다. ,9
영화가 시작되고 그녀를 만난후 부터   전무후무 한국영화 역대 최고의 긴장감이 시작된다 ,10
관람객배우분들 연기가 좋았습니다. 근데 너무 무서웠어요 ,9
관람객본격 천주교 개종영화랄까 신부들이 진짜 멋있었음. 나는 볼만했는데 여자애가 연기를 엄청 잘해서인지 내 친구들은 싫어해서 7점드림. 피 토하고 눈깔이 뒤집히고 쥐나 바퀴벌레 등이 나오기도 하므로 무서운 거 싫어하는 사...,7
관람객되게 현실감있었구요 스릴도있었구 재미도있어서 두번이나 본 영화예요 !!^^  이런장르는 처음이라 처음에 기대안하고봤는데 보고나서 진짜 보길잘했다 한거같네요^^ 강추입니다!! ,10
관람객즐겨보지 않던 장르의 영화였기는 하지만 흥미진진하게 잘 보았다. ,8
한국식 오컬트로 간만에 나온 수작~ 아쉬운점이라면 살풀이장면도 이야기가 더 길었으면 좋았을걸..김윤석의 연기는 흠잡을데없이 잘하는데 특유의 아저씨스러운느낌이 매 역할마다 비슷한 느낌이 들어서 만약 다른사람이 연기했더...,9
관람객무서웠어요...이틀밤을 제대로 못 잤습니다.. 그래도  추천합니다! ,8
한국판 콘스탄틴같아서 너무 좋았음 ,10
관람객잼씀 돼지검나 귀여ㅜ워요 ,10
관람객매순간이 긴박하고 시간이 잘갑니다 ㄷㄷ ,10
재밌게 잘 봤어요 ㅋㅋ 사실 별 기대 안하고 봤는ㄴ데 생각보다 연기도 너무잘하고 연출까지 좋아서 놀람.. 스토리탤링도 정말 굿 ,10
관람객결말이 아쉽지만 다른거는 최고! ,8
"관람객무섭고 긴박감 있어서 재미있었지만, 결말이 조금 평범함.. 반전의 맛은 적네요..사제들의 생활도 재미있었어요.. ",7
관람객사실 서양의 전유물이었던 엑소시즘의 도전작!시작으로 봐줄만하다. ,7
관람객영화를 보고 나서 여배우에 관심을 가지게된 강동원승전여배우. 궁금하다. 여배우 이름을 찾고 알아 봐야지ㅋ 처음에는 김고은(?) 맞나? 그 요즘 무쌍으로 유명하신 여배우.  무교인 이지만 종교관계없이 판타지로도 충분히...,10
정말 다른 사람들은  어떻게 생각할진 모르겠지만  무교인 나한텐 너무 신선한 충격이였다.  정말 나쁘지않았고  가능하다면 또  보고싶다. 그렇다고 강동원땜에 보라는건아니고 연기랑 스토리만으로도 최고인지라  추천해줘도...,9
관람객박소담이 다 했음 도화지같은 연기자인듯 ,9
진짜 소름끼치고 악령연기가 대단했습니다 ,10
공포영화는 다신 극장가서 안본다...써라운드  땜에 지릴뻔 ㅡㅡ ,9
제작비는 별로 안들었을거 같은데... ,7
관람객강동원빨이다.... ,6
관람객ㅎㅎ잘 봤습니다 수고하세요 ,8
몰입이 진짜 잘된다 마무리아쉬운거빼고는다 ,9
"가족들과 이영화를 보고왔는데, 박소담이라는 신인배우가 정말 연기를 잘한것 갗다. 물론 나는 강동원을 보러간것이였는데 박소담신인배우에게 푹 빠져서 영화관을 나왔다. ",9
새로운 장르를 접한 느낌.. ,7
관람객재밌어요 소담씨 연기가 정말 멋지셨습니다 ,9
관람객퇴마를 소재로한 이야기 전개가 재미있었다. ,8
관람객너희들이 미웠다!!! ,8
관람객스토리 상으로는 그냥 그렇저럭 ..배역진의 우수한 연기로 살린 영화 같음 ,8
다소 민밋할 수 있는 구성이지만 한국에서 이런 작품을 성공적으로 만들었다는 점에서 정말 높이 평가합니다. ,9
관람객나름재미지고스릴있습니다 ,9
하나도 기대 안 하고 보러 갔기 때문에 예상보다 훨씬 재밌어서 놀란 영화 물론 전개나 결말같은 건 예상이 가는 부분이 많이 있지만 한국에서 이런 장르의 영화를 시도했다는 것이 참신했었음 물론 배우들의 명품 연기도 한...,9
소재는 충분히 신선했고 타임킬링용으로는 아주 좋은 영화타임킬링이 아니라면 김윤석과 강동원이 아쉬웠던 영화 더 보여줘를 외치게 되는 것 같아요 ,7
관람객재밌지만 너무 무섭다 여주인공이 연기를 너무 잘해서 정말 무섭다 ,9
한국판 '엑소시스트'를 본 것 같다. 확실히 다른 영화에 비해 퇴마와 종교적인 내용을 섞어 다뤄서 그런지 한국 영화에선 맛볼 수 없었던 특유의 스토리가 흥미로웠다. ,9
관람객겁먹은사제들(10자이상) ,7
"관람객강동원 비주얼, 박소담 연기 ㅎㄷㄷ해.. ",9
배우들 연기 좋았어요  특히 박소담씨  굿~굿~굿~~ 뒷부분  공포감이 좀 덜했지만  재밌게 봤어요 ,8
소재가 독특하여 신선했던 영화입니다음악과 더블어  잼나게 보았습니다 ,8
관람객한국에서 이런영화가 나오다니...좋다 ,9
배우들의 연기력하나만으로도 긴장감 넘쳤던 영화인거 같아요 ㅎㅎ ,9
관람객재밌긴했으니   cg가 조금..ㅋㅋㅋ  그래도  한국퇴마영화중에서 가장 퀄리티있는듯~ ,7
올해 본 영화 중 단연 최고! 강동원 김윤석 박소담 모두 연기 굿...우리나라 공포영화는 안보는데 이건 뭐 대박까지는 아니더라도 현존 최고라고 할 수 있음... ,9
관람객잘만들어진 한국식 공포영화 ,9
대한민국 배우들은 뛰어나다...모자라다고 평가할 수 있는 베우가 적다. 그렇지만 감독들의 스토리 구성은? 자신의 역량을 정확히 평가해라. 당신이 공들인 배우의 값이 낮아질 수 있다. 좀 더 심혈을 기울여라. ,8
