,review,score
191,연기력 사운드 영상 다 너무 무서웠어용 ㅠㅠ,10
192,영화보다 더 무서운건 극장에 나 혼자 있었다는 사실이다,8
193,공포스릴러영화를 좋아하는저로서 상당히 재미있게봤습니다 조조  코로나때문인지 영화관에 저 혼자뿐이였는데 더더욱 영화의 몰입감을 높혔던거같습니다여주의 연기도 좋았고 스토리도 이정도면 괜찮았던거같습니다,10
194,꼭보세요 마스크끼고 볼만한 첵오의영화,10
195,완전 꿀잼 꼭보세요 스릴러인데 공포영화보다 무서움,10
196,귀신안나오는데 개무서움,8
197,그렇게 무섭지는 않았지만 볼만은 했어요,7
198,아니이게 평점이 이렇다고 말도안돼,4
199,사람은 죽여도 강아지는 죽이지 않는 착한 살인마 인정합니다,10
200,재밌으 뭔가 새롭고 세련됬다 스스로 약한 줄 알지만 너무나 용감한 여주인공 복수는 그녀처럼 과감하고 확실하게,10
201,이 좋은 슈트를 이런데다 쓴다고 액션씬도 투명인간 느낌이 아니라 맨 염력 느낌이라 완성도도 그닥,4
202,이 이상 먹는다,8
203,초반에 개무섭고요점점 갈수록 대단한새끼라는 생각이 듭니다 ㅋ ㅋ ㅋ 영화관에 저릐밖에 없어서 더 무서웠네요  ㅋ ㅋ ㅋ 시간가는 줄 모릅니다 전 알바 아님요,10
204,구구절절 설명은 불필요 이 영화의 신선함만으로 충분하다,8
205,솔직히 말해서 별로 무섭진 않음 왜 평점이 높은지 모르겠음 여주인공도 못생겨서 더 짱나긴 했는데그냥저냥 볼만한 영화 돈주고 보기엔 그냥그럼 너무 기대를 크게 해서 그런가솔직히 내용도 별로 기억안남 평점 ,3
206,뻔하고 별 재미없었다,5
207,내 인생에서 두시간 버렸음,1
208,사운드로 공포감을 조금불러일으키긴하지만 도저히너무지루해서결국저는보다잠들었고남편은끝까지보긴했지만 재미없었데요,1
209,도 안무섭고 고구마파티,2
210,광고는 공포영화로 처 해놓고는 그냥 스릴러 영화잖아,2
211,년전 개봉한 할로우맨이 더 낫다는 느낌,5
212,제발 보지마세요 정말 노잼입니다 이해가 안되네 사람들이 왜 재밌다고 하는지 너무나 부족한 개연성을 배우들이 연기로 커버치는 느낌,1
213,소름끼치고 무섭고 긴장감 백배,10
214,여운도 아직 남고 내용도 무게감 있고 또 보고싶고,10
215,간만에 흥미진진한 영화 봤습니다,10
216,반전 대박 볼만했음 무서운거잘보는 나한텐 별로안무서웠당,8
217,미친 이딴 허졉한 삼류 영화가 평점이 라고 ㅋㅋ 진짜 수준 알만하다 애혀 믿고 거르는 네이년평점이다,1
218,그냥 넷플릭스오백번째잇을법한 공포영화,5
219,여주 누나 왜이렇게 못생겼냐,7
220,스토리상 굳이 매력적일 필요없는 경찰이랑 남친은 멋있는 애들로 캐스팅해놓고 백만장자 남친한테 집착당하는 여주는 왜 애매한 애를 캐스팅해놨지 영화가 진행될수록 도대체 왜 쟤한테 저렇게까지 집착하는가에 대한 고민이 ,4
221,돈 주고 본 분들이 나만 당할 수 없다 고로 별 개를 주는 중임 ,1
222,초중반의 지루함과 설득력 없는 연출,4
223,처음에 와 이거 무서운건가봐 하고 긴장하고 봤다가 히어로물인가 헷갈렸다가 이건 도대체 뭐지 하면서 끝나는 영화,4
224,별거아닌거에도 깜놀하게 만드는 재주가 있다ㅋㅋㅋ 연기도 잘하고 스토리도 괜찮았음 무엇보다  효과음 등이 훌륭하다고 생각한다,9
225,너무 무서워서 깜짝깜짝 놀라고 ㅜ 후하후하,10
226,오 업그레이드 감독이었네요 어쩐지 신박하더라,10
227,스릴러에 가까우며 무섭진 않고 음향효과 타이밍이 미쳐서 사람을 긴장하게 함ㅋㅋㅋ 시간 가는 줄도 모르고 재밌게 봄 ㅋㅋ믿고보는 블룸하우스,10
228,진짜 물인게 저얼굴을 보고 집착한다는거,1
229,진짜 기대하면서 봤는데급 그 이상도 그 이하도 아니다생각보다 너무 유치했다,1
230,재밌게 봤습니다 소름끼치고 반전에 뒷통수 맞았어요,10
231,진짜 긴장늦출수가 없음 좀 방심한감이 있긴한데 영화관에서 소리지른거 처음이라 쪽팔렸음,10
232,여주가 젤 무섭게 생김요즘은 여주 얼굴 안보나,1
233,결말에 대한 반전을 너무 생각했나 그냥 예상 할 수있는 결말로 끝나 버리는구나,6
234,감독이 영화에 반전같은거 넣으려다가 인물들 감정선 다 무시해버리네 그리고 개연성이 뒤죽박죽임 설명할건 제대로 짚고 넘어가던가 최악까진 아니지만 점영화는 아님,1
235,정말 평점좀 제대로 매겼으면 좋겠네요 너무 실망입니다,1
236,어설픔  감독 역량 부족 여주 참 매력없고 연기 못하는 미스 캐스팅 모든 이야기가 여주에 달려있는데 평범하고 못생겼고 우울한 표정 연기밖에 못하는 여주 하나땜에 영화 집중하기 힘든 돈도 참 안,1
237,ㅣ바 ㄹㅇ 혼자봤는데 예고편에서 나오는 손도장 장면도 안나오고 ㅠㅠ 무섭지도않고 말도 안되고 소리만 겁나 거슬리게 나오는게 ㄹㅇ 짜증났음 돈이 아까운 영화,2
238,존나쟈미없어요레알로,1
239,여주 얼굴 보고 스토리가 납득이 되냐 여자가 스토킹하면 몰라도 뭐 볼 거 있다고 저런 여자를 미친나,1
240,처음부터 끝까지 쫄면서 봄,9
241,터미네이터 이후 최고 스릴이었다,10
242,스릴 만땅 여주 연기 지림,10
243,소재로 인한 몰입도는 매우 높지만  그런 슈퍼히어로 슈트로 하는 일이 고작,7
244,그냥 완전짱이엿음,10
245,기발하지만 지루하고 특이한데 뻔하다 대단한 반전이었다고 자기최면이라도 걸어야 시간과 돈이 덜 아까울 것 같다,1
246,스토리전개 좀 미흡한감이 있어요,6
247,여배우의 연기가 인상적이었다 엄청 무섭지는 않았고 영화가 끝나고 나서 더 생각이 나는 그런 공포는 아니지만 확실히 몰입감이 넘치는 영화였다,7
248,영화가  서프라이즈한데요,9
249,ㅠㅠ 잔인한거 못보는 분들은 보지마세요ㅠㅠ 전 진짜 잔인한거 보면 온몸이 떨리고 식은땀 줄줄 나는 사람인데 잔인한 장면이 너무 자세히 나와요ㅠㅠ 내용이나 연기는 좋아요,9
250,찌질한 소시오패스 성격때문에 어벤저스 대열에 못끼고 마누라 스토킹에 다 쏟아부은 천재의 비극사,7
251,겟아웃 제작진은 정말 천재적이다는걸 다시금 일깨워주는 영화인듯 ㄹㅇ 몰입하면서 봄,10
