,review,score
1284,개꾸른잼잼ㅣ재작재재갬ㄷㄴ섭,10
1285,진짜진짜 너무 재밌는데 결말이 많이 아쉬움 아무튼 너무 재밌었음,9
1286,공포영화로서는 최고근데 보고나면 허무함 ㅋㅋㅋ특히 결말부분,9
1287,무섭다불켜고잤음꿀잼,10
1288,그냥저냥 볼만해요 놀라는정도,7
1289,재밌다 무섭진않다 볼만하다,9
1290,기대만큼의 재밋지는 않아요,5
1291,재밌게봤는데인터넷에금방뜸,9
1292,진짜 불을 끄고 못잘정도로 재밋엇금,10
1293,연기도스릴잇고무서웟어요,10
1294,으어ㅜㅜㅜ무서운거못보는데봣던영화여서그런지ㅠㅠㅠ무서움 ㅠㅜㅜㅜ,3
1295,무서워서 식은땀까지남 ㅠㅠ 잘봤어요 엄마 너무 불쌍함 주인공들도 불쌍하고 ㅠㅠ 주인공남친은 멋있네요,10
1296,겁나 무서우면서 잼있음 컨저링 이후 젤 잼있게 본것 같다,10
1297,마지막은 조금 그렇지만 깜짝놀라는데는 최고,9
1298,개재밋어요헤헤ㄹ,10
1299,혼자 봄생각보다 덜무서움,7
1300,와난 이거마음에드네,9
1301,영화관에서 봤는데 재밌게 본편임,8
1302,다이애나 특성을 모르는 초중반에 진짜 몇번 깜짝 놀라서 몸이 요동쳤다 등장인물 적으면서도 몰입도가 높아서 스릴있었다,8
1303,재밋엇따 ㅎㅎ,9
1304,정말너무무서워서고꾸라졌다,10
1305,잼잇어용헤헤헤헤ㅔㅎ헤ㅔ헿,10
1306,재밌었어요디게디게디게,10
1307,공포영화 굉장히 많이 봤는데 전 엄청 무섭고 재미있게 봤어요 ㅋㅋㅋ 아래 평가가 왜이리 낮은지 모르겠네ㅜㅜ 몰입도 스토리 뭐하나 빠지지않고 진짜 계속 긴장하고 놀라면서 봤네요ㅜㅜ하진짜 무섭다 무섭다 아직도 심장이 ,10
1308,넘나 무서움 ㅠㅠㅠ 다시 생각해도 무셩,10
1309,자꾸 소리지르는 옆사람이 더 무서워요,9
1310,볼만한영화임놀래키는것만빼고,8
1311,아직도생각난다 다이애나,10
1312,그냥 공포 그자체 어버버버버,10
1313,결말이 허무하지만스릴있음,10
1314,그럭저럭 볼만했습니다,8
1315,생각보다 별로여서 깜짝놀람,6
1316,엄청무섭다 진자놀라따,10
1317,다이아나 셓기때문에 고아가되버렷내,9
1318,댓글들 다 약빨았넼ㅋㅋㅋ,10
1319,평작 역시 컨저링을 비롯 이 영화도 상업영화다보니 너무 깔끔하다 공포물은 저예산 급이 최고임,7
1320,마블에서 새로운 영웅으로 재빠르게 섭외해야한다 어둠속에 제왕 어둠속에 무적캐릭터 덤으로 울버린 손톱도 달아줘라,10
1321,결말 뭐냐 허무하다,3
1322,괜찮습니다영화재밋네요,10
1323,엄청나게재미있네여ㅋㅋ,8
1324,엄마가 자살 하면서 유령도 사라지고,8
1325,광고된것에 비해서 탄탄하게 잘 만들어진 작품이라는 생각은 안들지만 공포매니아라면 어김없이 추천,6
1326,공포영화 즐기는 나로서는 이정도면 충분히긴장타고 깜놀하면서 본 영화 결말이 엄마자살로 끝나는건 마음에 안들어서 점깎음,9
1327,와너무재밋어서놀람 ㅜ,10
1328,첨부터 끝까지 집중할만한 공포 일단 여주 크리스틴삘나고 배우들 연기력 굿,10
1329,조금 답답하고 평범한 공포,6
1330,너무 기대해서 본 나머지 무서운것도 시덥잖게 보인다 다이애나 라는 작자는 대체 환영 인지 귀신인지 결말도 허무,4
1331,재밌어요 정말 정말 정말,10
1332,이거 그냥무서워요 스토리도잘짜자잇고 진짜무서워요 진짜재밋고 진짜무서워요 무서운거보고싶어도이거봐여 진짜무서워요,10
1333,너무 깜짝깜짝 놀랬어요 전 잘 봤습니다,8
1334,딱히 그렇다할만한게 없는,5
1335,쓸데없이 무섭기만함ㅎ,7
1336,갈수록 아름다운 테레사 팔머 갈수록 안타까운 작품 선택 수준,3
1337,위에 분들이 답변 다 해주셨네요 저는 그러면 참고 하시라고 두부외에 다른 음식표 올려드릴게요 퓨린이 많이 함유된 식품 퓨린이 적게 함유된 식품 소 또는 돼지 등 동물의 장기심장 간 콩 팥 비장 뇌,6
1338,영상미는 좋은데스토리를 잘 못풀어나감왜라는 설명도 없고 종결됨가 나온다면 귀신 정체좀 밝혀야겠다,7
1339,볼만합니다ㅋ그럭저럭,8
1340,소재도 신선했지만 엄청 무섭고 역시나 제임스완이란 찬사가 나올만 한 공포영화,9
1341,무우우우서어어어어ㅇ,10
1342,간떨어직뻔 해쩌나ㅡㅡ후,7
1343,재밌아요 ㅎㅎ다시보고,10
1344,그냥그랬음ㅋㅋㅋㅋ,7
1345,굉장히 무섭고 스릴있어서 팝콘을 하나도 먹지못했어요 볼만한 영화,7
1346,무서운데 뭔가 웃기네ㅋㅋㅋ,9
1347,올해의 스릴러는 맨 인 더 다크 라이트아웃을 나중에봤는데 그래도 잼있긴잼남 레포데 위치닮은 귀신 ㅎㄷㄷ함,9
1348,스릴 짱 무서운데 재밌어요,8
1349,무섭드라그래도 조금 무섭드라,8
1350,여자 경감 시체가 서있는 장면이 젤 무서웠음여 그장면은 소름 쫌 돋았었음 ㅎㅎ,5
1351,여주가 너무 미인에 몸매도 좋고 연기도 괜찮고ㅎㅎ공포라기보단 스릴러 액션물,8
1352,그냥간단히볼만하네요,9
1353,여주인공진짜이쁘다,8
1354,걍 존나 무서운 것 밖에 기억 안 남,9
1355,별로였어요 결말이뻔히보임 재미없ㅇ,4
1356,볼만했습니다 잘놀래키더군요 결론은 맹인 건들지 맙시다,9
1357,너무 무섭지만 재밌었어요,10
1358,적당한 공포감과 스릴러적 요소가있어 흥미있습니다,7
1359,무서워요 불끄기싫어ㅠ ㅜ,10
1360,잘만들었다 여주 남친 완전 벤츠야,9
1361,저만 소리지르다나왔네용,5
1362,재밌어요 허무하면서도 한번더보고싶은영화ㅜ,10
1363,ㅎㅎ그냥니랑봐서되게좋앗던영화 엄청가까워지게됫당,10
1364,깜짝 깜짝 놀라는 거 최고,10
1365,쪼끔 허무하지만 재밌어요,8
1366,귀신보다 사람이 무섭다는 말이 맞는 것 같다갈수록 도둑들이 탈출했으면 싶다,8
1367,기대를 너무 했나,5
1368,첫 등장때 놀라게 한게 끝이다스릴도 없고 지루하고귀신도 어처구니 없고이게 왜 평점이 높은지 이해할 수가 없다,4
1369,별로입니가나다나다라라,3
1370,재미잇엇어요소리지르면서봤넹하앙,5
1371,어둠 속 최고의 파이터 최종 변기 그녀,9
1372,장점이 뭔지 모르겠는 영화,5
1373,볼만하긴함그냥 잼씀,9
1374,재밋엇다 ㅋㅋ경찰말고 워렌부부 불럿으면 엄마는 무사하지않앗을까 ㅋㅋㅋ,8
1375,으악무서워요ㅜ소리질럿어요ㅜ손에계속땀나면서긴장하고봤네요,9
1376,엘런웨이크에나오는악령비슷하네,7
1377,가끔 놀래키는 장면이 있긴 한데 영화가 무섭거나 재밌지는 않다,5
1378,생각보다 무섭고 괜찮은듯ㅋㅋ 여주 너무 이뻐서 볼때마다 이쁘다 계속함 점인데 여주 점,9
1379,꿈잼 마지막은 모성애인가 ㅋㅋ,9
1380,자동차 삑삑에서 피식했다ㅋㅋㅋ근데 예고편에서 문닫히면서 꼬마 그림자가 커져서 나오는장면 나만 못봤냐 눈씻고봐도 안보임,7
1381,밑도끝도없이 등장해서 찢어발기고 빛외에는 순간이동에 힘은 너무 세고 벨런스 너무 차이나서 그닥 주인공들에게 기대감없고 결말은 더 어이없고 왜 지금까지안나오다가 지금에서 그년이 나왔는지도모르겠고 ㅋㅋ 스토리 관객한테 ,6
1382,간만에 괜찮은 호러물 충분히 좋았음 여주가 예뻐서 더 좋았음,7
1383,깜놀 깜놀 깜놀의 연속인 영화였어요,8
1384,어둠이라는 시작적 공포감과 소리를 이용한 긴장감 조성은 후반부 전까지는 정말 뛰어났다 단순한 스토리지만 짧고 굵게 흡입력 있게 밀어부친다 마지막 경찰출동 이후부터는 뻔한 결말이였지만 그 전까지는 강한 인상을 준 ,8
1385,기대에 부응하지는 못했지만 한번 정도 볼 만하네요,5
1386,와방금 다시보기로 봤는데 진짜 너무 무서워요ㅠㅠ 마지막이 엄청 허무하긴하지만 그래도 귀신하나는 잘만드셧네요진짜ㅋㅋ 점드립니다,10
1387,좋았습니다  잘 봤습니다,10
1388,그냥그랫어솔직히 너무진부한결말,10
1389,끝은좀허무하긴했는데 완전깜놀이 많았던영화ㅋㅋ 팝콘안들고가길잘했다,6
1390,님들 영화 볼 필요 없습니다  예고편만 보면 다 봤으니까,3
1391,ㅈ절말로 깜작놀랏당ㅋㅋ,10
1392,떫은 감 먹은듯한,5
1393,무섭긴한데 결말이 넘나 허무한것,9
1394,나름 재미있고 흥미로은깜짝놀람,6
1395,재미는 있는데 첨에 팔머가 과거 회상하듯 사진 보여주면서 과거에 있던 일 얘기해주는 거 같았는데현재로 돌아오는 화면은 없네,8
1396,재미잇ㄱ 신ㅅㄴ햇어요,4
1397,처음 조금 놀래키는 장면빼고는 무섭지도 않고 그냥 그렇네요 시간 때우기용인듯 편 암시 하던데 그냥 편으로 끝내는게,5
1398,와 진짜 너무 놀랬음ㅋㅋㅋ 보는내내 무조건 봐야함,10
1399,후반 가서 급격하게 긴장감과 몰입감이 사그라들음 결말도 허무,7
1400,불이 깜박인때마다너무긴장되고무서워요,7
1401,생각보단 덜 무서웠지만 컨저링보단 낫네요,7
1402,공포영화 기대하고 봤으나 제임스 완 이름만 팔아서 장사 할려고 한다그냥 급 공포영화로 기대하고 보면 실망한다,5
1403,오랜만에 영화보는데 재밌었습니다,10
1404,결말이 좀 허무데스요,7
1405,결말이 아쉽지만 무난무난,7
1406,난 아재라 무섭거나 그러지는 안았지만 소재가 독창적이어서 좋았다,8
1407,오랜만에 엄마랑 자야지 참고로 전 살 ㅎㅎ,8
1408,볼만했는데 엔딩이 굉장히 별로였어요ㅠ,7
1409,니옆이여서 무서운척했어,10
1410,너무 무서웠어요 ㅠㅠ 잘때 악몽꿈,7
1411,처음에 분위기 잡을 때 무서웠고 그게 가장 무서웠던 장면이었다 지하실에 왜 그런 글자들이 써 있고 아빠는 초반에 귀신보고 어디로 사라진건지 엄마랑 귀신이 단순히 병원에서 만난 걸로 친구가 된건지 등 허점이 너무 많,4
1412,재ㅣ밓음거나다럿아긔디,10
1413,감독이만들다가귀찮았는듯,4
1414,보는 내내 무서워서 놀랐습니다밤에 불키고 자는걸로ㅠ,10
1415,흠 컨저링를 보고나서 그런지몰라도 좀 결말이 허무하고 개연성이 좀 떨어지는것 같네요 분위기만 좀 괜찮았던듯,4
1416,어릴적 무서워서 불켜고 자던 생각도 나고ㅎㅎ지금도 어두운걸 무서워 하는 사람으로서 충분한 공포를 느꼈다 다만 마지막이 너무 허무하지만컨저링 보다는 잼있게 본듯,7
1417,최근 본 영화중에 제일 무서웠다,8
1418,귀신 아무튼 다이애나가 어두운 형태만 보이니까 금방 적응되어 긴장감이 초반 이후에 쉽게 죽어버린다 초짜처럼 관객을 놀래키려는 장치를 파악한 순간 결말이 어떻게 끝날지만을 기다리게 되고 결말이 망조인걸 알고 이렇게 ,6
1419,생각 그대로 무난했어요,5
1420,순간 공포감이 인상적이였다,7
1421,스릴있고재밌었음지루하지않은영화,8
1422,심야로 봤는데 집돌아가는 길에 불쑥불쑥 놀랐어요,10
1423,공포영화 추천합니당 오싹오싹,10
1424,확실히 불을 끄면 나타나는 귀신의 컨셉은 정말 무서웠다 분짜리 단편 유튜브 영상 볼때도 지렸고 근데 그걸 한시간 반짜리로 만드니 뭔가 맥이 빠지는 느낌  여주가 너무 이뻐서 봐줌,7
1425,진짜 재밌네요 이 영화는 뭔가 질질 끄는게 없어서 좋아요,10
1426,공포영화중에서는 그래도 제일 무서운 영화같다,9
1427,볼만했습니다  다소 마무리가 아쉽네요,7
1428,팝콘은 아무도안주셨어요ㅠㅠ,7
1429,가볍게 보면 됩니다,6
1430,꿀짐꿀자ㅐㅁ이네여,10
1431,컨저링보다 별로 좋은 소재에 비해 활용도는 그닥,7
1432,다이애나와 엄마의 갈등이 풀리면서 훈훈하게 마무리되길 바랬는데왠걸 너무 허망한 결말초반부만무섭고 뒤로갈수록 재미가 떨어졌다,6
1433,아앙 너무 무거워요우어어어어엉,10
1434,개무서웠다 점준다,10
1435,그럭저럭 겁나 놀라고 놀라고 놀라고,5
1436,짱짱 너무 재밌어요 대박,10
1437,역시 제임스완 막판에 좀더 살릴수있었는데,10
1438,결말이 왜 중요한지 느끼게 해주는 영화 인생공포영화가 될 수 있었지만 허무한 결말로 앞에서의 모든 노력을 허사로 만드는 안타까운 영화,7
1439,어둠이란 소재를 이렇게 못살리나,6
1440,차암 겁쟁이들 많네 평이 좋아서 기대하고 봤는데 시작부터 작위적인 설정에 배우들은 연기로 삽질하고 정확히 예측한대로만 진행되는 시나리오하며 뭘 보고 무섭다는건지 뭘보고 재밌다는건지,3
1441,놀래키는건 잘하는데 무섭진 않다 내용이 없으니까 ㅡㅡ 자외선 광선에 타들어가면 그거로 어떻게 마무리를 했어야지 뜬금포로 엄마는 왜 죽나 ㄷㄷ 장난해,5
1442,나름 재미는 있게봤다만 이게 무섭다고 이게 소재 좋은거에 비해 귀신이 너무 안무섭다 저게 귀신이야 닌자야 몹이야이 소재로 동양적인 귀신이었으면 지렸을텐데,6
1443,제임스 완 좀 그만 팔아먹었으면 원작자에게 장편으로 확대시켜보라고 멍석깔아준 것은 좋았다,5
1444,재밌음 근데 런닝타임이 넘 짧다 좀 더 길게 해도 재밌을거같은데,10
1445,더위를 날릴수있는 그런 짜릿한공포,10
1446,단순한 스토리에 깜짝 놀라는 거 좋아하는 분들껜 추천 스토리개연성 및 논리원하는분이나 놀라는거 싫어하는분껜 비추,10
1447,소재는 정말 좋았는데 스토리가 너무 단순하고 뭔가 결말이 김 빠지는 느낌 같은 소재를 동양식 공포로 만들었다면 정말 좋았을 것 같은데,6
1448,잼써요완전잼써요오오오,10
1449,무서워 죽는줄 알았네요 ㅠㅠ 그나저나 테레사 팔머 진짜 이쁘당,10
1450,엄마의직업은 소환술사였음,10
1451,스토리는 별로였는데 무서워씀,4
1452,재밌다 와ㅋㅋㅋㅋ 내용도 전개도 좋았다 시간이 좀만 더 길었더라면 하는 아쉬움은 있지만 진짜 긴장감쩔게 잘봤음 꼬맹이 연기잘함ㅋㅋㅋ,9
1453,깜짝 깜짝 놀라긴함 그래도 재미있게 나름 본듯싶다,7
1454,평식아 영화 좀 보지마라 제발,9
1455,영화시간이생각보다짧았고 결말이아쉬웠다 하지만 긴장감있게잘봤다,8
1456,그냥 예전에 토요미스테리 극장이 더 나을지도 근데 왜 포스터애는 제임스 완의 이름이 있는거냐,6
1457,좋은 소재이지만 흔히 볼 수 있는 공포영화입니다 결말도 전형적이네요,6
1458,이쁘긴하네 했는데 테레사팔머였어암튼 이런 정통공포영화는 앞으로 제임스완인지뭔지 할애비가와도 안될듯 언젠가는 구세주가 나타나겠지만 알바들 개웃기네ㅋㅋㅋ,10
1459,별로 재미없어요 그냥 놀라요,6
1460,중반까진 긴장감있고 좋았으나 뒤로갈수록 아쉬운결말 얼핏하면 닌자영화본줄,7
1461,재밌게봤는데 결말이 뭔가 흐지부지,7
1462,어둠의 저주가 명작이었구나,1
1463,무서웟다 놀랫다 깜짝 라이트 아웃,10
1464,김빠진 콜라를 마신 느낌,5
1465,제임스완 작품중에 제일 쓰레기 귀신인지 좀비인지 분장도 덕지덕지 어색하고 무엇보다 스토리구성이 대학생이 쓰고 만든 영화같음,3
1466,빛이 있어 세상은 밝고 따뜻해 누진세를 비판한 영화가 아니라 한국전력 홍보영화같다,7
1467,무섭긴함 내가저상황이였다면 기절햇을듯 근데남친은 귀신인거뻔히알면서 경찰들을왜데리고온거니,6
1468,놀래 나자빠지는거 많음 귀막다가 남자친구 아구지맥임,8
1469,덜덜 무서워라뮤서유어오오오오,9
1470,제임스완 작품인줄 알고 봤는데 제작이군요 처음만 놀랄뿐 쭉쭉 떨어져요,4
1471,러닝타임은 짧지만 그래도 컨저링보단 낫네,8
1472,밑도 끝도 없는 귀신 갑툭튀는 최고,7
1473,영양가는 없다 그렇다고 제임스 완 감독이 만든 모든작품이 무섭지도않다,3
1474,끝이 좀 아쉬웟습니다 마무리가,6
1475,너무 즐겁게 봤어요 사실은 무서워서 절반은 못봤지만 ㅋㅋㅋ 그래도 너무 재밌게봤어요ㅏ,10
1476,ㅋㅋㅋ 평점이 더 재밌네 ,6
1477,첫장면부터 가슴졸이며 봤습니다영화는 재밌네요,10
1478,포스터 보고 쥐가 보였어,10
1479,무섭지도 않고 스토리도 너무 평면적인 작품이다 예전에 이런 비슷한 영화로 남자가 프레쉬를 한 가방 싸고 다니는 영화 있었는데 그게 이것보다 백배는 낫다 테레사팔머 미모감상용 인 듯,3
1480,적당히 오싹했어용그저그럼,9
1481,그냥 난해한데다이아나의 정체성을 좀 더 명확하게 해주든가귀신도 아니고 사람도 아닌데 귀신도 맞고 사람도 맞음지문까지 나오니 원거의 어벤져스 취직해도 될만한 능력 알고보면 귀신도 사람도 아닌 초능력자인가 ,6
1482,컨저링이랑 많이 비교하던데 컨져링에 비교하면 그냥 딱 점짜리 영화인듯,6
1483,보다가 드는 생각은 다이애나가 어벤져스에 나왓으면 참 멋졋을것같다는 ㄷㄷ,7
1484,어제 영화를 봤지만 결말이 어떻게 끝난지조차 기억이 안날정도로 임팩트가 없다,5
1485,뭐이딴영화가있지 아역연기하난볼만하데 남친은 왜나옴ㅋ차시동킬려고,5
1486,시작은 좋다 하지만 반복되는 학습효과에 서서히 지쳐가다 얼척없는 드라마에 뒤통수 맞는다,6
1487,무섭지가않다,5
1488,진부한 면이 없지 않지만 주인공들이 어두운데 불도 안켜고 해서 좀 짜증이 났습니다 물론 불을 키면 악마가 없기 때문이지만 그래도 일부러 안키는 건 너무 뻔해보였습니다 그래도 중간 중간 깜짝 놀라는 장면이 있어서,8
1489,깜짝 놀라는거도 많곸ㅋㅋㅋㅋ볼만해용,9
1490,컨저링보다는 조금 덜한느낌이지만 재미있었씁니다,7
1491,놀라는 맛은 있었지만 스토리는 별로,6
1492,내용보다는 깜짝깜짝 놀라는 재미로 보게 되는 영화,7
1493,마지막에 개웃겼음ㅋㅋ,8
1494,루와 생각보다 너무재밌네요,9
1495,아주재밌다끝,7
1496,무서운데 볼만은 한거같다,8
1497,스토리는 약간 아쉬웠지만 연출은 훌륭했습니다,10
1498,조아요 매우잼나요 진짜,8
1499,굿 엄청엄청 재미잇네요,8
1500,엔딩이조금허무했지만 잼났음,9
1501,놀래키기만해,6
1502,그냥 액션만 재미있고 내용은 그냥드저그런 영화,10
1503,긴장되고 무서워서 지루하지않게 봄,9
1504,내용도 신박하고 괜찮고 계속 깜짝깜짝 놀라게 되니깐 긴장하고봐서 그런지모르겠는데 시간도 금방갔네요마지막에 내용이 허무해서 좀 아쉬운점이있었어요,7
1505,쏘쏘,9
1506,정말재미잇습니다ㅎㅎㅅ,10
1507,라이트아웃 보고왔슺니다 스릴있고 재밌었다 공포감이 계속이어지며 중간중간 깜짝 놀랍니다 기대안하고 봤는데 괜찮았고 연기자들도 연기 잘함 애엄마가 좀 무서움 불 깜박거릴때 마다 다가오는 귀신 언제 다을지 모,10
1508,같은 내용반복 우리나라 전설의 고향이 더 무서워요,6
1509,볼만했습니다 하히히해후해훟히,7
1510,재밋는데마무리가좀,8
1511,아무 생각없이 봤다가 오줌지림,8
1512,생각보다 탄탄한시나리오,9
1513,캬캬쿄쿄쿠쿠키키킄크,8
1514,영화보면서 번은 발작이르킴,5
1515,어우 무서운거 잘보는데 재밋니요,8
1516,경기일으키면서봤어요,8
1517,어이없어서 헛웃음나온장면도있는 기대치를 충족시키지못했던 영화,5
1518,정말재밋게본드라마결말은,8
1519,재미있는 영화였습니다,10
1520,밋밋하다 정말,6
1521,처음만,7
1522,재밋엇서용 ㅎㅎㅎ,10
1523,무섭기도하고 나름 신선하기도하고 재미도있었음 엄마의 희생장면에선 나도 모르게 눈물이ㅠㅠ,8
1524,생각보다 덜 무섭네요,7
1525,전 재밋게 잘 밧습니당,10
1526,공포를 만들어내는 방식은 인상적,7
1527,이거 컨저링보다 무섭다는사람 뭐야 혼자 시간낭비한게 아까워서 낚을라고 그러냐 공포가 아니라 액션 코미디다 여고괴담이 더무서워,2
1528,공포영화를 즐겨보는건 아닌데 확실히 좀 약한편이다 여자친구랑 봤는데 여자친구가 잘 놀라서 스킨십하기에는 좋았다 그렇지만 내용도 부실하고 갑자기 엄마가 자살하니 귀신이 사라지는 건 왜그런지 앞뒤가 안맞는다 특히 ,10
1529,무서웠어요 눈감고 봤어요,8
1530,여친이 공포물을 좋아해서 저는 그냥 보고왔습니다,8
1531,흥미진진 불끄지마세요,8
1532,영화관에서 귀막은거 난생 처음,10
1533,재밌어요 ㅠㅠㅠㅠ 무섭기도하고 불끄는거 무서움,8
1534,너무 놀랍고 긴장의 연속이였다 불 꺼질때 다이애나가 나올것이 뻔했는데도 너무 무서웠다공포영화 본 것중에 역대급이었다,9
1535,공포영화를 원래 별로 좋아하지 않지만 긴장감 넘치고 좋았어요 ㅎㅎ,8
1536,의외로 무섭지도 스토리가있지도 않았던 것 같다,5
1537,생각보다 마무리가 흐지부지 ,5
1538,연기좋고 구성괜찮은데 마지막 엔딩은 좀 ㅎ,9
1539,와진짜 마지막대박이였어요ㅎ,10
1540,볼 땐 늘 무서운게 공포영화인데이 영화는 다 보고 나면 허무한 내용이 오싹했으면 진짜 공포영화 다웠을텐데,3
1541,제임스완 ㅠㅠ 역시라는 말밖엔,9
1542,이유를 부여한 순간 임팩트있는 단편은 평범한 장편이 되었다,6
1543,백만년만에 본 심야여화로 본 라이트아웃효과 짱스스로가 심약하는 걸 깨닫게 해준 영화,10
1544,주변 사람들이 재미없다고햇어 안보긴햇는데 무섭나요 전 잘 모르겟네요 이 영화보면 불키고 잔다면서욬ㅋㅋㅋ대박 재미나봐요 ㅋㅋ,10
1545,귀신얼굴이 별로 안나와서 아쉬웠지만 재밌어요,10
1546,결말이 조금 아쉬웠어요,7
1547,존내놀라사 디질뻔 ㅋㅋㅋ,10
1548,역시 제임스완 감독 ㅋㅋ 진짜 스릴 잇게 봣어요,9
1549,뭔가싶었다 되게 짧고 기억에 안남는다,5
1550,너무노잼이네요 ㅎㅎㅎ 좀 아쉬운 굉장히 아쉬움이 큰 영화였습니다 넘 ㅜ빨리끝났어요,6
1551,꿀잼이에요 정말로,4
1552,무서워요그런데은근히재밌어요,10
1553,굿 끝이허무하긴하지만 재밋엇어요,8
1554,놀래고싶으면 볼영화 나중엔 장르가액션으로 변하는듯,4
1555,누군가한테 얘기할수있는 짧은 공포이야기,10
1556,스토리도 좋고 괜찮았어요조금 더 놀라는 장면이 있었으면 했으나 지금도 괜찮아요,10
1557,꿀잼이었습니다 무섭기는 했는데 여자친구랑 보느라 안무서운척 하느라 힘들었네요,8
1558,하하하하히흐힣헿핳힝,10
1559,영화보고 집 가는길 개무서움잠잘때 불 못꺼요ㅠ,10
1560,그냥 깜짝 놀래키는 정도,3
1561,너무 짧아서 아쉽 내용전개는 기대보단 심심했던거 같은데 이야기의 소재자체는 참신했던 영화인거같움,8
1562,선전에 비해 임팩이 약함,6
1563,정말로 재미있습니다 정말로 재미있습니다,10
1564,소름깜놀했네요,8
1565,꿀잼입니더그러니보셔요,10
1566,너무 기대를 많이했나봐요,8
1567,넘나 무섭다그래서 재밋다 ㅋㅋㅋ,9
1568,마무리가 좀 아쉽긴한데 킬링타임용으론 괜찮다고본다,7
1569,재밌게 봣어요,10
1570,간만에 놀랬네 으흐흐 다이에나 꿈에나올까 무섭네ㅋㄱ,8
1571,점도아깝다 관객 우롱하는영화,1
1572,긴장되고떨리는걱무서워요,10
1573,영화본지 한달됐는데 어둠에 혼자 있을 때 다이애나 생각나서 무서움ㅠㅠ,10
1574,공포보단 초능력자와 싸우는느낌 나름 재미는잇음,6
1575,여친이랑 봤는데 여친이 무서워 죽네요 재미있어요,10
1576,진짜 무서운거 도 안나옴 노잼,6
1577,나름 짜잇햇어여ㅜㅋ 좋아ㅛ어 ㅎㅎ,10
1578,생각보다 안무서웠어요,7
1579,무서웠으 놀라는붑ㄴ많고,7
1580,재밌김한데 되게ㅜ짧은느낌 막그렇게 무섭진안음,8
1581,마지막은 좀 허무했지만 나름 즐겁게 본 공포,9
1582,개꿀잼임 넘나 재밌는 것 헿,10
1583,무서워서 울뻔했어요 처음으로 영화보다 소리질렀어요 ㅠㅜ,10
1584,무서웠습니다 팝콘은 쏟을까봐 안샀습니다,8
1585,기대하고봤다 기대만큼한다 ㅋㅋ인정,10
1586,무서웟지만 뻔햇다 뻔한것 치고 무서운편조금더 관객의 생각을 뛰어넘엇다면 더 무서웟을듯,7
1587,실화은 아니지만 누구나 일상생활속 느낄수있는 공포를 잘 이용했다후유증 장난 아닌듯,8
1588,끝이 너무 허탈한듯,6
1589,결말이 너무나 아쉬웠다,6
1590,오랜만에 진짜 재밌게봤다 이런 영화가 좀 더 많이 나왔음 좋겠음,10
1591,짧은게 아쉽긴햇지만 너무 재밌게 봤습니당,8
1592,원래무서운걸질못봐서무서웠어요 근데결말잊ㅎㅁ,7
1593,재밌어요 두번봤어요ㅋㅋ,10
1594,이거 보고 불 키고잤다,10
1595,재미잇더라 별 기대 안햇는데,10
1596,끝이 좀 별로라서 점두맂니다,8
1597,무섭긴 무섭다 팝콘 안머길 다행,10
1598,재밌지만 뭔가 이상해요,8
1599,기대안하고 봣는데 적당히 무섭고 재밋 ㅋㅋ,10
1600,라이트아웃 무셔워여어,10
1601,그저 무서웠다는 말밖에,5
1602,년 개봉작 다크니스 생각난 사람 나뿐인가요,9
1603,깜놀ㅋㅋㅋ긴장하면서보게됨근데 계속 보다보니까 유치하기도함,10
1604,컨저링보다 무섭더라ㅋㅋ 통영 영화관에서 조조로 컨저링 혼자 보러갔는데 ㅋㅋ 진짜 영화관에서 나혼자 봄아무도없슴 그리고 이영화도 조조로 혼자보러감 ㅋ 근데 이번에는 커플팀 들어와서 명이서봄 ㅠ참고로 난여자임,7
1605,뭐그냥 봤습니다 그닥 무섭지는않아요,4
1606,무진장재밌어요 강추합니다,9
1607,잘 보고갔어요 좋아요ㅇ최고,10
1608,별거아닌대 졸라 무섭네,10
1609,호롱불이랑 손전등 들고가서 보셔야되요,10
1610,재미재미왕재미자미자미왕,10
1611,진짜 긴장감최고마무리 끝내는 속도도 최고,8
1612,스토리에 꼭들어갈내용들이 너무안들어간것같아요 그냥 깜짝놀라기만하다가 온듯해요,5
1613,굳굳 생각보단 안무서웠다,8
1614,ㄹ재밋게잘봤어요습걱,9
1615,결말두 시시하고 좀 지루했음,2
1616,정말재밋엇어요갑자기나오는거때문에ㅠㅠㅠ,10
1617,썸남이나 남자친구랑 보기 좋은 영화정도,7
1618,툭튀어나오고또튀어나옴,9
1619,솔직히 새롭고 신선한 공포였지만 결말이 아쉬운 것은 어쩔 수 없나보다 단편영화의 리메이크작 치고는 상당한 작품이었다,7
1620,결말이 똥닦다만기분이여서 조금 아쉽다,8
1621,결말이 아쉬워요 하지만 엄청 놀라면서 봣어요 ㅠㅠ,7
1622,하나도안무서운데 잘때 불을 못끔,9
1623,와 무서워죽는줄,10
1624,정말 정말 재밋어여 ㅎㅎ,10
1625,생각보다는 덜 무섭내요,8
1626,마지막이 아쉬웠지만 잘보았다,10
1627,잼있었어요 긴장이장난아닙니다,8
1628,굿굿조아요 재밌다고아무ㅏ어쩌라고,10
1629,공포영화 처믕 봣는데 엄마보고싶어요,10
1630,컨저링보다 무서워여,8
1631,컨저링보다 훨씬 더 무서웠어요ㅠㅠㅠ내팝콘,7
1632,개놀램 또놀램 진짜놀램,9
