review,score
친구 추천으로 봤는데 좋았습니다. 추천합니다. ,10
관람객기존 놀라는 타이밍을 벗어난 영화 ,8
"관람객부모님이랑 같이 변신보고 나왔는데, 뭔가 서로 어색ㄷㄷㄷㄷ 와 진짜 아무것도 믿지 못하게 만든 영화네용. ",10
너무 무서워서 울었음ㅜ ,10
"백윤식 선생님은 없어도 될뻔,, 그거말곤 잼남 사자 같은쓰레기영화에 비하면 에이급임 ",8
재미는 있는데...마지막에 좀 어이가없네요 ㅠㅠㅠ둘째는 찾지도 않고  ㅠㅠㅠ근데 섬뜩섬뜩 하긴 함 ,8
너무 재밋다 시간이 있다면 한번 더 보러가고싶다 ,10
곡성이후로 너무 재밌는 종교영화 ,10
곡성보다  쉽고 간만에 몰입도 쩌는영화본거같다 배우연기좋고 음향도좋고 !! ,10
재미는 있는데 결말이 좀 그렇네 ,9
졸 놀랏음...무섭 옆 지인 눈감고 귀막고 ㅎㄹ ,10
계란말이 씬이 제일 좋음 ,10
재밌게 잘 봄 공포 요소를 잘 활용한 듯 ,9
관람객오늘 엄마랑 자려고요..(만29세 남)배우들 연기력 진짜 핵미침 ,10
관람객연기는 걍 백점만점총평 : 너무 긴장하고 봐서 땀 흘렸는데 오늘 샤워 안 할 예정... ,10
관람객쫄깃한 긴장감이 있어 숨죽여 봤네요재밌게 잘 봤습니다영화대박나세요 ,10
관람객초반에는 완~전 기대~좋았는데 중반쯤~부터는 기대와 달라 아쉬웠어요 ,8
VIP 픽 있어서 무료관람했는데 재밌게 봤다 돈주고 봤으면 어떨지 모르겠네 ,10
긴장의 연속이네요. 무섭지만 집중할 수 있게 만드는 영화 ,10
아빠 왜 그래..? 성동일 연기 대박임 ,10
관람객너무너무 무서워요. 배우들 연기 좋았어요. ,10
굳ㅎㅎ재밌었어요ㅎㅎ ,10
한 명이 여러번이 아닌 여러 명이 한 번 씩 봐야하는 영화 ㅠ ,10
관람객너무무서움.... 하 ,8
"거의마지막 악마가신부로 변신해서 가족들끼리 서로 치고박고 죽이려할때 웃는장면, 젤 무서움!!! ",8
막내아들 나중에 트라우마 생기는거까지 걱정하는 나란 오지랖퍼... ,10
"와 너무했다 영화 왜만든거야?감독 직무유긴데배역 설정 시나리오 출연 전부 답이 없는데요왜 평점이 8점이 나오죠진짜 개인적이 아니라 객관적으로 같이본 사람들 모두 혀를 차네요이글 보시는 분들 제발 딴거보세요돈, 시간,...",2
"처음 시작은 좋았는데 중간부터 스토리가 개이상해짐 이번년에 나온 영화 거의 다 봤는데  젤 돈 아까웠던 영화같음,, 진짜 알바댓글이 있나 싶었던 느낌 ",2
"배우들이 전부 연기를 잘해서 넘나 좋음, 공포영화에서 연기못하는 배우쓰면 진짜 깨든데 변신은 깔끔! ",10
후기글들 찾아보고 기대안하고 봤는데 재밌던데? ,10
무서운거 잘 보는 편인데도 힘들었어요 ,10
정쩡한 공포영화들과 비교도 하지 마세요. 백배 재미있습니다. ,10
확실한건 사자보다는 무섭고 재밌다...근데 진짜 개연성이랑 짜임새는 3류티를 못벗어남ㅋㅋㅋ ,7
결말이 너무 아쉽다 연기는 좋았는데 ,8
우리나라 공포 영화들 다 재미 없다 했는데너무 무서웠어요. 단지 둘째 딸을 안 찾는것과 악마의 농락으로 백윤식 선생님의 ..  사고 전 뭐 있을지 알았는데  그러나 너무 좋았어요. 점점 발전해 가고 있네요. 한국 영...,10
나만당할수없지^ㅎㅎㅎ ,10
개꿀잼임 사랑해요 배성우배우님 ,10
쫄깃하고 재밌다... 보면서도 의심스러운 가족간의 심리전.... 이게 참 재미있으면서도 무서웠다며.... ,10
예고편에서 미리 본 장면도 영화관에서 보다가 소리 질렀네요. 공포영화 좋아하는 사람한테 강추!! ,10
와 진짜 다들 연기 미쳐요. 잘 만든 공포영화 짱짱 ,10
ㅋㅋㅋㅋ아무생각없이 볼만해요 연기분들 연기 장난아님 ,10
말이 필요 없음 재밌음 아니 무서움:: ,10
악마가 모두를 의심하게 만들고 즐기는게 무섭더라 ,7
ㅈㄴ 무서움 삼촌이 죄책감때문에 꾸는 꿈에서 죽은 소녀 나온거랑 성동일침대랑 엄마 우걱우걱 먹는것도 그렇고 그냥 다 무서워요 결말 좀만 더 던져주시지... 암튼 분위기 자체도 그렇고 무서웟어요 다들 연기도 나무너무 ...,8
우리 애들도 화내고 싸우는 우리 부부 모습에서 저런 엄마아빠를 볼고같다..나를 되돌아보는 영화 ,8
성동일  침대씬에서 뒷자세에서 내 자리 발로 깠는던나도 놀래서 참았다 ,10
오랜만에 공포 영화 긴장하면서 봤어요 ㅋㅋ 끝에 억지스러운게 좀 있었지만 긴장하면서 봤어요 ,8
관람객내가 본 국내 오컬트 영화 중 최고! 믿을 사람 없는 요즘 가족도 의심하게되는 설정이 대박입니다. 또한 가족을 지키기 위해 악마와 숨 막히는 심리전 중 선과 악을 연기하는 배우들의 연기력 대박! ,10
관람객성동일 연기 기가멕히게 합니다 ,9
관람객재밋엇어요 ㅎ 배우들 연기 정말 일품입니다 ,10
개무서워서 시간잘가고 지루할 틈이 없긴한데 이걸 추천하기 깨름찍한건 정말 무섭다는것.스릴러/공포장르가 무서우면 성공한거아니냐는 생각이면 정말 재밌는영화.하지만 정말 사람놀래키는 영화여서무서운거 정말 못보는사람은 보지...,8
관람객가족이 서로 못믿을때 심리적으로 무서운게 어마어마해요 ,8
"악마가 너무 쎄네요;;.반전의 반전임..무서웠던 장면을 꼽자면 악마가 성동일 모습으로 현주 머리카락 댕기고 무섭게 쳐다보는 장면이였고요, 가장 소름돋았던 장면은 악마가 중수 모습으로 나타났던 장면이 소름돋았고 반전이...",9
장영남 식탁에서  연기 최고. 믿고보는 배우 ,10
관람객친구랑 손잡고 껴안고 봤어요 진짜 장난없네요 ,10
관람객무서웠어요... 재밌음! 시간 순삭! 성동일 침대씬 제일 소름돋음 ㅠ ,10
관람객간만에 스릴러영화라 좋았지만 마지막이 좀 거시기하네요 ,8
처음 5분이 제일무서움특히 창문에 앉아있는데 무슨귀신영화보는줄ㅜㅜ ,8
19금에 근접할뻔했던 15금 ,8
"계란 먹방, 나갈라고 하는데 뚝배기 만 기억납니다. ",7
관람객첨엔 쫄리는 맛에 재밌었으나 후반부 왜 그렇게 만들어놨는지 의문 배경음악도 안어울리고 만들다 만 영화같음 ,4
의미없는. 호러영화. 돈아깝다 ,2
누가 OO이랬냐. 지금까지 본 공포 영화중에 손에 꼽을 정도다 ,10
장영남 부엌씬이랑 성동일 침대씬이 진짜 무서웠음.... 심장 지구밖으로 나갔다가 들어옴.. ,10
이 영화추천합니다!! ,10
"관람객배성우, 성동일, 장영남 ",10
간만에 영화브다 음료수 흘리고 침도흘리며봤음 . 일단 보고나면 두번봐야할것같은 영화. 뭔가 다르네 묘하네 ㅋ ,10
잼있긴 하지만 개무서움ㅠㅠ ,10
영화 주제가 좋아서 괜찮게 봤습니다 ,10
공포매니아로써 이건 명작임 ,10
무서워요 같이간 남편은 시시하다고했지만 전 영화의반을 눈가리고 귀막고봣어요 ..영화를 제대로 보지못했어요..ㅜㅜ ,10
이 영화 재밌나요? 나중에 한번 가족이랑 보고싶은 영화여서 ㅎㅎ ,10
심장 간 콩팦 내장이 다 쫄깃해졌음. 깜짝놀라는거 너무 많아. ,10
이건 장영남 연기가 말해준다~!!! 연기 잘하기는 정말 잘함~!! ,10
관람객처음부터 숨막히는 전개로 시간 순삭안좋은 평도 많아서 볼까말까 고민했지만보고나니 속이 후련하다 근데 찔끔지림 ㅠ역시 영화는 보고나서 판단해야한다 ,10
공포영화도 1위가 될수있다 ,10
진짜 후회는 안하는데 너무 개소름 돋았어요. ... ,10
소름 쫙 영화보눈 내내 거의 시선강탈 ,10
장르영화로서 완성도가 높고 가족을 바라보는 관점이 신선해서 좋았습니다. ,10
숨 못 쉬고 계속 봤어요 굉장히 무서웠어요첫 시작 부분부터 너무 무서워서 아직도 생각나요 무엇보다 배우분들 연기가 너무 실감나서제대로 몰입 할 수 있었어요 일단 무서웠고 궁금햇던건 왜 둘째딸은 아무도 안 찾나요......,8
내가 오컬트 좋아한다 싶은 사람은 꼭 보세요. ,10
배우들 연기가 가장무서웠다. 어떤 무서운장면도 그에 비할바가 아니었다. 소름 돋는연기력이다. ,10
막내연기잘함아주재밌게봄강추 ,10
두시간이 훅 감 표값은 하는 영화 ,10
역대급 손에 꼽는 영화.. 1점들은 알바들인가? ,10
존잼.급하게 끝난것 같으면서도 더이상 결말을 말할수없는.. 전 줄거리 하나도 모르고 봐서그런지 재밌었어요 무서웠습니다 ㄷ ㄷ ㄷ ,10
관람객방금 보고 나왔습니다. 처음부터 끌어당기는 힘이 정말 강한 영화네요. 유니크 하면서도 일반 공포 영화와는 다르게 접근한 부분이 많아서 그런지 잘봤습니다. ,10
성동일님 배성우님 연기가 진짜 좋았어요 연기 때문에 소름 돋는 장면들도 있었고 저는 몰입 잘되고 너무 재밌게 봤네요 최근 본 영화들 중에 몰입이랑 집중이 잘된 영화였어요! 특히 맨 앞 장면은 영화 통틀어서 제일 무서...,8
정말정말 무섭고 시간 가는줄 모르고 봤으며 너무 무서워 용쓰느라 봐서 결말이 더 길어졌으면 보다가 지쳤을거 같아요!! 어지간한 외국 엑소시즘보다 더 대박이었어요 ,10
남자친구 팔 잡고 안놈 ㅇㅇ 존나무서움 ,10
둘째는 누가신경써주나.. ,10
언플 엄청하는줄 알았는데 진짜로 재밌는 영화였음 연기도 다들쩔고.. 알바들이 아니었구만 ,10
진심 개재밌음 연출 진짜 잘한듯 ,10
함께 본 친구들 및 영화 관람 후에 나오던 사람들의 비평이 많았습니다. ,4
초반에 팝콘 던지고 ㅠㅜ 콜라만 마시면서 봤다.. 아 팝콘 아까워.. ,10
카톨릭에 대한 디테일이 살아있어서 좋았습니다. 천주교신자로써 넘넘 잘봤습니다. ,10
진짜 ㅋㅋ 한국영화 치고는 잘 만들었다는 말이 맞는듯한국 영화는 오싹한 맛도 없는데 소재도 새롭고 오싹한 것도 있고 중반부까지는 정말 좋았음 ㅎㅎ ,10
연기는 좋았으나 스토리 개연성이 개똥임 ,4
방금 보고왔는데 역시는 역시다.한국 공포는 안보는게 맞다 ,2
정말 어디서부터 말을 해야할지 모르겠다. 최악 ,1
내 살다살다 영화평은 처음남겨봅니다. 뭔 말하려는지도 모르겠고 예고편인 다인영화 ,1
올해 나온 공포영화 중에 갑! ,10
나만 당할수 없다 ㅋㅋㅋ ,10
ㅋㅋㅋ 감독 뒷심없는거 티난다ㅋㅋㅋ검은사제들 곡성 엑소시스트 한국신파다때려놓고 마지막 엔딩은 글래디에이터로 끝내네ㅋㅋㅋㅋ연기만 좋아 ,5
연기력들이 엄청나네요... 특히 성동일님 억장와르르 연기 인상에 깊습니다 명배우영화 진짜 무서웠어여 강추! ,10
무서웠지만재미있게 보았습니다 1천만을 향해 화이팅! ,10
공포영화 보고 또보고싶다 느낀건 첨배성우 짱^ ^ ,10
오싹하고 배우들 연기력이 최고 ,10
성동일 배성우 장영남 명품 연기의 끝을 보여주었다. ,10
재미있는데 둘째 동생....왜 아무도 안찾는지 궁금하네요 ,9
재밌게 봤구요 중간에 CG가 좀 엉성하긴했지만 그래도 충분히 무섭게 연출된거같아요 특히 배우들 연기가..다한듯! 근데 사탄이 너무 쎈건지 사제가 약한건지ㅠ 암튼 대결하는 장면에서 좀 아쉬웠지만 그래도 잘봤습니당! 심...,10
후덜덜....계속 놀라고.. 무서웠어요 ,10
레알 오줌쌀번했음 강추 ,10
쫄보라 그런지 더 무서웠음... 진심 울면서 나왔는데 결말은 약간 ...?이고 둘째는 ???임 ,10
최근 본 공포영화중 제일 무서웠어요 쉼없이 휘몰아쳐서 팝콘도 못먹고 봤어요 진짜에요 ,10
와..진짜 소름끼쳤다 여러모로 대박이다 결말이 좀 아쉬울뿐.. ,8
재밌어서 점수 줄려고 왔다ㅋㅋㅋㅋ 간만에 쫄리는 스릴러. 배우들 열연에 음감 개열일ㅋㅋ 별 하나 뺀건 마지막 10분이 허접해서 ,9
기대안하고 봤는데 상상이상.. 연출 연기 이야기 모두 괜찮았지만 수위가 좀 세다. ,10
 좋아요.대박예감이 팍팍나네요 ,10
너무좋네요^^ 대박~ ,10
아예 예고편도 내용도 안보고 그냥 심야영화로 있길래 봤는데 역시 영화는 기대를 안하고 봐야 그 진가를 발휘하는듯 여기 촬영세트장 전체적으로 컨셉 잡으신분이 대단하다는 생각이 들었어요 그리고 배우들도 연기가 다들 노빠...,10
시간가는 줄 모르고 재밌게 봤네요^^ 보기전에 평점이랑 리뷰보고 갔는데 공감ㅋㅋ둘째딸 불쌍..백윤식배우님 발음 ㅋㅋ무서우면서 재밌는 ㅠ좀 잔인한장면이 많긴했어요 시간순삭영화네요 ,9
관람객기대별로 안하고 봤는데  기대이상으로  봤던거같음!! ,9
너무 몰입되서 더욱 무서웠던...연기력이 최고ㄷㄷ개꿀잼! ,10
홀 ~가장 안전하다고 생각한 집을 공포의 현장으로 설정해서 더 무섭게 느껴졌다용 !짱잼 ,10
배성우님 의외로 피부 하얘서 잘생기신줄 몰랐는데 영화보니까 ㅎㄷㄷ ,10
영화보다가  무서워서 바지에 오줌 쌋자나요..  아잉 ,10
성경에 나와 있는 구마 의식에 근거를 두고 불편하지 않게 만들어서 무섭지만 끝까지 볼수 있었어요^^ ,10
미친영화 반전의반전의반전의반전 ,10
시간빨리갔어요 ㅋㅋ 집중하느라 ,10
엑소시즘과 한국적 가족문제를 정말 극적으로 섞는데 성공한 영화. ,10
꼭 보세요! 무서운거 너무 못보는 성격이라 영화 내내 힘들었지만 그래도 손가락 사이로 끝까지 볼 정도였습니다. ,10
한국공포영화길래 그냥 믿고 거르고평소에 김혜준 좋아해서 김혜준 보려고 변신봤다가 생각보다 재밌고 무서워서 만족했습니다.스토리는 뻔한 스토리였지만 지루하지않고 진짜로 제가 본 한국공포영화중에 젤 무서웠어요..김혜준뿐만...,10
아니 진짜 보는 내내 핵무서웠다고 ㅠㅠ 여기 댓글들 다 쿨한척좀 하지 마라 내가 영화관에서 다들 벌벌 떠는거 봤다. 나오면서 내용 다 까먹었냐? 팝콘 튄것도 봤다 내가 진짜. 사운드 진짜 기똥차게 만듬. 아직도 무섭...,10
너무 무서웠어요 긴장감 최고 ,10
동일이형 연기너무 잘하시구용 너무 무서워서 너무 재밌어용 ,10
극극극극 무서워요 여러분 ㅜㅠㅜ 잠못잘거같애요 ㅜㅠ ,10
첫째가 분노가 가장 적어보이지만 속으로 가장 분노가 많았던거 아닐까.. ,10
관람객1인2역 연기력이 넘 좋아요. ,8
눈 가리고?? 고개 돌리고 있다가 건너편에 똑같이 눈가리고있던 남자랑 눈마주침 안타깝게도 여자친구가 있더라고 ,8
성동일씨...덕선이 둘째라고 은연중에 상처줘 놓고 여기서도 그럽니까.... ,10
갑자기 화면이 확 들어오면서 놀래키는 사운드는 여태껏 봤던 영화중에 최고인데 엑소시즘이나 이런 부분은 다소 허접스럽고 귀신 자체도 존재가 확실하지 않다는 느낌 ,8
관람객기대 이상 영화였지만 엔등은 뻔해서 조금 실망스롭다. 하지만 영화는 정말 재미있다!!! ,8
관람객와 난 진짜 아직도 무서워 ,8
결말도 찝찝한게아니라 역대급 신선함이다 ,10
말이 안나올정도로 무서운영화 ㅠㅜ ,10
시작부터 소리질러 버렸네 ㅠㅠ 죄송합니다..너무무서워잉 흑 ,9
관람객원래 공포영화 안좋아하는데 너무 재미있었어요.몰입도 100프로. ,10
검은사제들 이후 구마영화로 잼있게 봤습니다.역시 믿고 보는 연기파 배우들의 출연이 한몫한듯 싶습니다. ,10
한국판 컨저링같지만 한국적으로 잘 풀어낸듯. 장화홍련보다 훨 좋았음. ,10
관람객공포는 이런맛에 보는거죠 ,9
관람객오랜만에 재밌는 공포영화! ,10
검은사제 엑소시스트 등등 신부들이 구마제를 하는영활  많이봤지만 이영화는 더무섭고 자극적이라 정말 무서웠습니다ㅎㅎ소재가 참신하고 연기력이 압도적이었어요!! ,10
"배우들의 연기에 완전 놀랐다. 보는 내내 눈을 뗄 수 없었으며, 김혜준의 연기가 정말 놀라웠다. ",10
현세대 점프스케어방식 오컬트물계의 교과서 같다. 공포연출이 명불허전.. ,10
볼만함... 스토리도 짜임새 있고 올해 한국 영화중 가장 나은듯 .. ,10
소재도 신선하고 무엇보다 무섭고 배우들 모두 연기력이 대단해서 몰입이 더잘됨 스토리도 좋고 그냥 모든게 다 완벽함. ,10
백윤식 나오자마자 ㅋㅋ ,8
오랜만에 등장한 한국 호러영화의 수작. 웬만한 외국 공포보다 훨 낫다. ,10
아..그냥 졸라 무섭다 평식이 말 믿지마라 ,10
무서운 공포와 적절한 긴장감이 일품이다. ,10
공포는 우리 주변에 있다. 한국식 오컬트의 새로움. 독특하지만 재밌음. 굿 ,10
이런게 진정한 공포 아닐까? ㅠㅜ 이런 분위기와 소리로 공포 느낌을 주는게 진정한 공포영화라고 생각함. ,10
꼭 한국영화에 바라는점이 많다 자기네들은 보는 주제들이ㅋㅋ 니네들이 한번 만들어보고 이야기해라 예전에 비해 충분히 우리나라도 발전 하고 있는중 이여서 나는 만족스럽다 ,8
관람객공포영화 진짜 오랜만에 봤습니다.  관람전 네티즌 평점보구 긴가민가 했는데 재밌네요 오랜만에 심장도 쫄깃해지구요...암튼 추천~ ,10
확실히 둘째딸 잘컸더라 ,10
 영화가 끝까지 늘어지지 않고 쫄깃쫄깃하게 긴장감 넘쳐요. 적절한 선택과 집중으로 깔끔하게 잘 만든 영화라고 생각되네요. 영화관에 일단 앉으면 지루할 틈 없이 볼 수 있는 영화! 추천합니다! ,10
백윤식 나오면서 재미가 반감되었다. 성동일 침대씬까지가 제일 재밌었다. ,5
감독이 뭘 말하려는건지.. ,3
초반 집중되다 뒤로갈수록 스토리 엉성. 뻔한 결말. 고구마있음. cg는 좀 어이없음. 뭔가 반전을 기대하면 안됨. 사운드로 가끔놀래키나 개연성 부족. 곡성에 비빌작품은 아님. 킬링타임용으로는 so so.우리 둘째는 ...,7
둘째 없어진거 아무도 신경안쓰는게 웃기다.. ,10
정말 배우들 연기력 쩔고.. 연출도 너무 훌륭. 조금만 일찍 개봉했으면 좋았을 듯. ,10
호불호는 갈릴 수 있는데 저는 진짜 재미있게 봤어요 ,10
무섭고 좋은영화였어용 ,10
간결하게 만든 것이 장점인 영화. ,7
"배성우의 끝없는 발전, 염전노예를 잊게됐다. 잘생겨보이는 기이함마저 추가 서비스 ",10
배우들의 연기에 너무 놀랐다. 마지막까지 몰입감이 정말 끝내준다. ,10
초반 중후반까지 무서움이 후덜덜 합니다. 성동일 눈빛연기 작살이네요. 딸 잘컸다고 칭찬할때 눈빛 보소 ,10
곡성급은 아니지만 조조로 본 터라돈아깝다는 생각은 안들고 재밌게 봤습니다! ,8
너무 무서워 지릴뻔했음....ㅠ ,10
시작과 끝은 있는데 중간이 없다... 이렇게 밖에 못 만들었을까? 아쉽네... 연기파배우 데리고 ,1
B급도 아닌 C급 감성 표현.혐오감을 조성하려고 과하게 소품등을 꾸며서 오히려 에버랜드 귀신의집 같음.그러는와중 피칠갑에 폭력씬등 15세를 받는게 가능한지 의문이 드는 장면이 계속나옴. 아저씨가 19금아니였나?세상 ...,1
공포영화 잘만들었구만. 대단하신 평론가인척하는 놈들아ㅋㅋ 그놈의 개연성 타령ㅋㅋ 정작 제대로 볼줄도 모르는것들이ㅋㅋ 입만살아서ㅉㅉ ,10
관람객볼만햇음 연기상타치!!!! ,10
미쳤다 진짜 겁나 재밌다완성도 정말 높은 영화임시작부터 끝까지 지루할틈이 없었고 배우들 연기도 한명한명 수준급CG도 훌륭했고 연기도 메이킹도 정말 좋았다.. 너무너무 무서웠음.. 이런 비슷한 악마류의 영화중에 정말 ...,10
웃기시네... 야 내가 볼 땐 가족을 믿을 게 아니라는 말보다 니네 알바들을 믿지 말아야 할 듯 절대 보지 마세요 돈 주고 본 게 아깝고 시간이 아깝다 살다 살다 이런 내용 없는 영화는 또 처음 보네 ,1
영화가 끝으로갈수록 엄청 지루하고 답답했음계속 울고 무섭다고 소리지르고 나중엔 “어쩌라고” 소리가 절로나옴영화을 보면서 공포를 느끼는게 아니라 짜증이났음검은사제들이랑 계속 비교하면서 보게됬는데내용 너무 비슷하고 소재...,2
"감독, 작가님 공부 더 하셔야 할거 같아요 등장인물 각자가 왜 존재하는지 스토리, 개연성이 넘 매끄럽지않았어요. 너무 작위적예요ㅜㅜ 배우 연긴 좋은데 성동일씨 연기톤이 너무 다 호흡만 쓰니 좀 부담스러웠어요ㅜㅜ 영화...",2
여친이랑 봤는데 데이트 망쳤어요 ,1
너무 재미없다  쓰레기영화 ,1
야 왜 8점이냐 ... 다 악마들이지? ,1
보다가 나왔습니다. 너무 어설퍼서 ,1
근 이OO간 본 영화 중 최악이에요이딴게 어떻게 백만이 넘었지.... ,2
마지막 배성우 성동일씬은 한숨만 나왔다 ,1
보지마세요후회하기싫으면~ ,1
별로에요 용두사미 결말 ,1
...연출 누가 한거냐...개같다 ,4
관람객신선한 전개상투적 마무리 ,7
"자전차왕엄복동을 피했더니, 변신을 만났네...;; ",1
1점없냐 0.5점이나 ,2
알바 고용만큼은 역대급 ,1
이거 재밌다는 사람들 진심 눈물뿐이다 ,1
검은사제들이나 곡성 같은 영화는 정말 잘 만든 영화구나 깨닫게 해주는 영화.. 80~90년대 해외 공포영화를 그대로 답습한 듯한 영화랄까.. ,1
우리나라에 지하에 마녀의 오븐같은 게 있는 주택이 있다는게 놀랍네요..도대체 얼마에 경매에 나왔길래..아..정말..학군이 좋은 동네였나..역세권도 아닌데 알박기로 투자한건가..졸렸어요..깜짝깜짝 놀라고 징그러운건 있...,2
헐... 평점 알바가 진짜 였구나 ,1
초반 좋은 긴장감으로 잘가다가 중후반에서 부터 개연성이 너무 떨어짐. 앞뒤 대사가 들어맞지 않고 집안에 이상한일이 있어도 혼자 방치하고 영화여도 이런부분이 탄탄해야 보는 이의 뒤맛도 깔끔한법.. 초반의 힘을 중후반 ...,4
변신이 아닌 OO..이걸 본 내가 OO ,2
한국스크린쿼터 폐지해야된다 ,1
하.. 너무 별로였음 개연성 떨어지고 ,2
"뻔한전개 뻔한 결말 스릴러의 그냥 정석, 융통성 없는영화 ",2
난 영화보는 내내 재밌었음... ,10
어제 여자친구랑 보고왔는데 볼만했어요 ㅋㅋㅋ 라이트하게 볼수있는 엑소시스트 공포영화 저 무서운거 잘 못보는데 이영화는 잘봤음 소재가 비인기소재 (엑소시스트)라 그렇지 볼만해요 ,10
"연기한 배우들은 고생하셨지만,, 평점보고 속았다,결말도 허무하고,재미도없고감동도없다,그냥 진짜 얼탱이가없다.. ",1
이게 오ㅐ 평점이 높은지 이해가 안 감 0점은 없나요 ,1
"재밌었다.일단 배경이 ""집"" 그리고 인물이 ""가족 "" 이었어서 더 무섭고 새로웠던것같다.남편 똥 싸는거 기다리는 중에 평점 남기고있는데 왠지 저 남편이 내 남편이 아닐것같다.아니나 다를까...",10
관람객시작하자마자 소리지릉셔 봤다.한시간정도 진짜 집에가고싶었음...둘째는 넘 어이없고 안타까움...대체왜? ,8
엄청 무서워요 ㅜㅜ 재미없다는 사람들 진심으로 재미없는거 맞나요? 진짜 너무 무섭고 재미있었습니다 ,10
진짜 지릴뻔했다... ,10
잼있음.올해 공포영화 대표작이 될 예감.아쉬운게 딱하나 있지만.스포라서 말못하겠고.암튼 후회안함.공포 매니아인데 충분히 공포감 즐김.꼭 보셈 ,10
시간 순삭 가는 영화입니다. 무서운 장면 많아요 ,10
"한국공포영화치곤 수작이다여고괴담, 알포인트와 어깨를 나란히 할 정도는 된다참고로 절대 알바아님8월28일 수요일 문화의날 보고 감상평 남기는 거임 ",10
예고편 보지말고 평점평보지 말고 그냥 영화 제목만 보고 가세요. 훨씬 재미남 ,9
관람객근데 실제로 이런일이 일어나고 있을까? 아무튼 마지막 여름을 오싹하게 마무리한 느낌 ,10
검은사제들보다재밌었다 ㅇㅈ ,10
올해 본 한국영화중 가장 자극적이고 한국 엑소시즘 영화의 발전을 보여줌. 아쉬운점도 있으나 이정도면 수작 ,10
옆집나온 이유가 뭐임?연관성 제로인데 ,8
시간이 아까웠음즐겁고 좋은 기운나게하는 영화좀 만들지넘 수준이하 ,2
소리로 깜짝깜짝 놀라는거 빼고 하나도 안무서웟다. 갑자기 소리가 너무 크게 남.너무 실망이였고 공포영화인데 관객들이 웃더라..개연성. 논리성이 전혀 없이 갑자기 변신해서 나오니까 무서운 장면인데 다들 웃더라 3류도 ...,1
시작은 좋았으니 끝이 허무했던 결말.문화의 날 오천원으로 보긴 괜찮았던 영화 그러나 다른 날에 볼꺼면 엑시트 추천. ,1
무서운 거 좋아 하면 ㄱㄱ ,10
배우들의 선과 악 연기를 볼 수 있는 영화. ,10
무서운거 잘 못보는 분들은 좀 힘드실듯? ,10
역시 침대씬이랑 먹방씬 이야기가 많네요 ㅋㅋ 저도 그 장면이 가장 기억에 남네요. 완전 소름 ,10
오컬트는 속임수고 가족 관계에 대한 스릴러임.. 감족의 장치이기 때문에 ,10
"관람객그간 코믹한 느낌으로 익숙한 성동일의 연기 변신과, 조연으로 활약해온 배성우의 멋진 주연 데뷔. 여기에 영화까지 잘만들었네 ",10
관람객기대이상으로 재밌게 봤음 ,10
관람객끝까지 긴장하면서 봤던 영화입니다 간만에 재미나게 보았어요 ,8
보고나니 왜 제목이 변신인지 알겠더라구요 잘 봤습니다 후기에 적혀있듯이 설득력 없는 부분이 없잖아 있지만 볼만 했어요 저도 성동일 침대씬에서 젤 놀랐네요 음향 때문에 깜짝깜짝 놀라는 부분은 있긴하나 딱히 무서운 장면...,8
오랜만에 심장쫄렸네여 ,10
초반엔 진짜 너무 재밌었는데 중반부터 스토리가 아예 무너지더라구요. 아빠랑 엄마랑 머리채 쥐고 싸울땐 웃음만 나옴. ,7
"사탄에 씌어 변한 아버지의 모습이 가장 인상깊었다. 맨 정신에도 자녀들에게 몹쓸짓을 하는 부모들이 있는데 그들이 사탄에 씌지 않는 이상, 귀신보다 사람이 더 무섭다. ",10
공포영화 많이 본 사람들은 아마 재미없었을듯... ,1
진짜 누가 무섭다고햤냐.. 걍 영화관에서 나오고싶은 기분 ? 정도임 ㅋ아 오늘부터 눈뜨고 세수 할 예정 엄마랑 같이잘거임 ,10
배성우 형 연기 짱이다. ,10
무섭재밌네요 다들 보세욤 ,10
"한국영화의 고질적 문제라고 할수있는 결말과 마무리로 이어지는 스토리는 다소 용두사미격이라고 할 수있지만, 이렇게 몰입감과 공포감을 느끼게해주는 호러영화는 사탄의 인형 1편이후 처음임. 배우들의 연기는 물론, 음향과 ...",8
"백윤식 배우 나올때 갑자기 ""니들 그러다 피똥싼다"" 할꺼 같았음.. ",8
상당히 웰메이드다 만듬새도 나무랄데 없고 검은사제들보다 재밋었음 ,8
잼나긴잼나는데 스토리가조금아쉽기두해요 ㅎㅎㅎㅎ ,10
성동일이 이렇게 무서울줄이야 ... ,10
관람객재미있게 잘 봤습니당 ~~ ,10
관람객완전 실감나고 무서워요 연기력 대박 ,10
스토리는 별로였지만 장영남이랑 성동일 연기가 최고다 ,6
독특한 소재로 지루하지않게 잘 이끌어간 영화.. 무엇보다 저절로 몰입되는 명품배우들의 연기가 압권. ,10
몰입도가장난아니에요 진짜재밌네요 저한테는 인생급영화!ㅋㅋㅋㅋ ,10
몰입감은 최고다. 시간 가는 줄 몰랐네. 기대보다 아주 재밌게 봄. ,10
컨저링이랑 닮았으나 겟 아웃 같은 느낌이 살아있는 신박한 영화. 너무 재밌었어요. 특히 엔딩 여운이 ,10
연기가 완전 굿 진짜 연기들 너무 잘하더라 ,10
한국 공포 영화중 최고다. 여자애들 연기도 쩔고.. 기대 이상!! ,10
