,review,score
145,난생 처음으로 보다가 영화관에서 나오게 된 영화 이걸 보고 긍정적인 감정을 느낀 사람은 진지하게 정신과 가야됨 선을 넘는 바람에 유전에 비하면 망작,2
146,집단이란게 이렇게 무서운거구나다시한번 느끼게 된다이 영화를 보고나서 머리가 아파온다나의 뇌를 깨워준다평생 느끼지 못할 그런 기묘한 느낌을 받고싶으신분에게 딱 좋은 영화,10
147,스웨덴 정부는 이딴 쓰레기를 보고도 가만있냐,1
148,이게무슨진짜 지루하고 개노잼 잔인한것도 별로 무섭지도않고 그냥 미친놈들 사이비단체같음,4
149,개노잼에 보는 이를 불쾌하게 할 뿐인 영화 내가 보면서 졸았던 영화는 이게 최초였다 진짜 중간에나가고 싶었다예술성도 참신함도 공포감도 스릴감도 없었다이런 걸 예술이라고 빨아대는걸 보면 예술이 얼마나 줫도,1
150,신선하지도 않고 소름이 끼치지도 않고 쓸데 없이 잔인하기만 함 스토리도 엉성하고 디테일도 개판 유전을 아주 재밌게 봤어서 기대가 컸었는데 이 영화에 들인 돈과 시간이 아깝다,1
151,이 영화는 쓰레기 입니다,1
152,시간 인줄도 모르고 봤음 몰입도 장난아님나도 축제에 참여한 기분보는도중 울렁울렁한 기분을 잊을수가없다능,10
153,재미가 있다없다를 떠나 호불호가 극히 갈릴만한 영화네요나는 정말 최악의 영화고 누구도추천하고싶지않네요정말 기분나쁜 영화,2
154,ㅋㅋㅋ유전때 감독이 마니 참았네 ㅋㅋ와 엥간한거 마니봤는데 이건 좀 쎄네 ㅋㅋㅋ단체정신병원갔다온 느낌,3
155,아리 아스터 팬이라면 지금 가세요,10
156,아니 공포는 둘째치고 뭔 의미인지 모르겠다긴장감은 도 없고 개인적으로 최악의 영화다 솔직히 평점이 지금 점이나 나온다는게 놀라울 따름,1
157,보다 나왔음 앞으로도 이런영화를 안보는 나로 살아가고싶다,1
158,이상한 영화 베드신 개웃김,6
159,사이비 관점일반인 관점 처음에는 일반인 관점이었다가 점점 사이비 세계로 빠져드는 내 자신을 발견 여주 또한 어느 순간 춤추다 즐거워하고 마지막 장면에 미소짓고 끝나는 이 의미는 이미 종속되어 이성적 판단,8
160,어지간하면 이런 글 안 남김 태어나서 딱 두 번 째임 이 영화는완전 기 시간 낭비 지대루인 영화 메시지 연출력 스토리 연기력 뭐 어쩌구 전문가랍시고 떠드는 사람들 죽여버리고 싶을 정도 기괴한건,1
161,여자주인공 바지가 너무 짜증난다ㅋ,8
162,기억남는건 베드신과 해머,5
163,서스페리아의 백야 버전을 보는 것 같았어요,10
164,재밌다진짜 짱 ㅠ 백색 공포,10
