,review,score
109,두시간 공포영화인데 진짜 보는동안 점점 무서워지는 분위기는 압권입니다 솔직하게 곤지암보다 훨신 무서움,10
110,마지막 분 가량은 영화의 분위기가 너무 싫어서 뛰쳐나가고 싶었어요 호불호 갈릴 듯한 느낌이지만 저는 찝찝하게 잘 봤습니다,10
111,공포영화를 좋아해서 나오는 족족 챙겨보는 데 유전은 오컬트를 좋아하는 입장에서 정말 흥미롭고 보는내내 즐거웠습니다 처음부터 끝까지 청각적인 긴장감이 좋았고 좀 기분나쁜 무서움으로 가득한 영화였어요 오랜만에 즐거웠,10
112,공포영화 매니아분들께 진짜 강추하는 영화입니다저 공포영화 진짜 잘 보는 편인데 유전은 분위기가 진짜 소름끼치게 무서워요 색다른 공포,10
113,지능이 높을수록 무섭다는 어떤 분의 후기를 이해했습니다아 미쳐 배우들 표정 너무 소름끼쳐요,10
114,정말 수작 번 봤을 때는 결말이 조금 허무했는데 오늘 번째로 보고 오니 영화 시작부터 나온 모든 요소들이 다 복선이었고 전체적인 분위기에 스며들어 계속 상기시키고 있었다 대사배경음악 인물들의 행동 모두가 ,10
115,아진짜  엄마 역 맡으신 여주인공 연기 지렸 너무소름돋고 무서브 ㅜㅜㅜ,10
116,이해력 딸리고 지능 낮은사람은 이 영화 재미없다고 욕하더라,10
117,배우들 연기력은 좋은데 의미가 뭔지 모르겠다,8
118,역대급 공포영화다아직도 소름이 끼친다긴장감 넘치는 분위기 부터특히 토니콜렛 진심 미친듯,10
119,머리 노크는 정말,8
120,오묘하게 생각나고 더럽게 무서웠다연기도 대단,10
121,진짜 갑툭튀 많이 나와서 깜짝놀래키는 공포영화 생각하면 안보는 걸 추천 이 영화는 기분 나쁜 분위기로 이상한 공포감을 줌,9
122,마지막이 뜬금없다 샤머니즘적 코드,8
123,호러 장르 보러와서 무섭고 괴기하다고 평점 낮게 주는건 무슨 경우야 어떻게 받아들여야 해요ㅋㅋ,10
124,브금자체는 공포심을 느끼게하는데 마지막에 뭔영화인지 잘모르겠어요,4
125,이제껏 봤던 공포영화 중에서 가장 잘 만들었다,8
126,기립박수 칠뻔마지막에 밝은 노래 나오는게 정말 기분나쁨에 화룡점정,9
127,마지막이 조금 불편한 결말이긴 했지만 그래도 여전히 그럴수도 있겠다라는 여지를 줬던 영화 사람의 불안한 심리를 배우의 연기와 음향으로 잘표현했음 귀신 튀어나오고 개연성도 없이 놀래키는 공포영화들보다 훨씬 긴장감 ,10
128,기괴하고 묘하게 불쾌함,7
129,아오 진짜 존나 무섭다 이게 호불호가 갈림 찝찝하고 긱함이 기분 나쁘냐 무섭냐에서 갈리는거 아니고 아 개무서움 진짜류 아ㅜㅜ,10
130,최고의 오컬트영화였습니다곡성이후 가장 무서운 영화라고 생각합니다,10
131,배우들이 연기를 잘해서 무섭다,10
132,올해의 공포영화는 유전이다 게임끝남,10
133,우리나라 정서와는 맞지않는 기괴함,2
134,난 별로네요결말도그렇고,2
135,진짜로 니들도 꼭 봤으면 하는 생각에 점 준다 ㅎㅇ,10
136,약간 미드소마를 먼저 보고 이걸 봐서 그런지 감독이 시체를 가지고 노는 걸 좋아하는구나 싶었음 일단 몰입도랑 긴장감은 굉장히 잘 이끌어갔다고 생각함 진짜 똑똑 거릴 때 혀 뽑고싶었다 이거 영화관에서 봤으,8
137,분위기가 전체적으로 기괴합니다 원래 오컬트 안좋아하는데도 재밌게 봤네요 특히 음향과 카메라효과가 좋았습니다대신 잔인한거 못보시면 버지마세요,8
138,내가 살면서 본 공포영화중에 손예 꼽는다,10
139,공포영화 마니아고 거의 모든 공포영화 다봤는데 근래 나온공포영화 뿐 아니라 모든 공포영화중에서도 수작이라고 말하고싶네요,10
140,엄마 역할 하신분 연기가 장난 아니였네요,10
141,왜청불이 아닌지 이해못하는영화,8
142,세련된 오컬트영화훌륭한 작품이다,10
143,진짜 무서웠어요 잔인하고 무섭고 소름돋고 정신없고 결말은 좀 많이 허무하고 이해가 도 안되지만 눈감고 귀막고 본 영화앞으로 똭 소리 나면 소름 돋을 듯,9
144,공포영화는 예고편 없이 보는편인데 무섭다기보다는 너무 징그러워서 보기힘들었어요,4
145,태어나서 본 영화중 제일 무섭다 끔찍하고 상상하기도 싫은 공포와 절망감이 휘몰아친 영화 배우들의 뛰어난 연기력으로 깊이 빨려들어가는 몰입감,10
146,느릿하지만 탄탄하고 서서히 조여오는 솜씨가 탁월한 서스펜스  시종일관 히스테릭하게 관객을 확실히 밀어붙이는 오컬트 호러의 수작,8
147,주인공들이 사건을 해결하는 전개가 아니라 어떤 상황에 처하고 당하는 과정을 보여주는 전개라서 신선했음 후반부는 곡성급으로 기괴함,9
148,맨 끝이 쪼금 아쉬웠지만  공포에 쪼들려있었다 이런 수작은 정말 간만이다,10
149,곡성보다 훨씬 무서운데요,8
150,이렇게소름돋는거처음임 노래나 분위기 특히엄마연기력남자들뒤에서 이게뭐임 쥬라기나볼걸 하는 허세 잘보았습니다개인적으로 우리나라 기담영화같은 분위기 새로운 장르의 공포영화,10
151,근래본공포영화중최고였다 오컬트무비는 아직서양문화에더가깝기때문에 호불호는충분히이해된다 지금도소름이돋는다,10
152,이단영화임 보고난후 엄청 찝찝함 괜히봤음,1
153,지금까지 수많은 영화를 봤지만 이런 평글 남기는건 처음이네요 전 너무 재밌게 봤습니다 이런분위기의 영화 너무 좋아요 개인적으로 공포영화 되게 좋아하고 잘보는데 영화 시작부터 끝날때까지 보는 내내 긴장을 놓지 못하고봤,10
154,결말이 조금 아쉬웠는데 이런 종류의 영화 많이 나왔으면 좋겠어요그로테스크 한 장면 금방 안지나가고 카메라 워크 좋았습니다제 취향이네요,9
155,그냥 모 마지막이 산으로 가는 느낌,4
156,저는 정말 재밌게봤어요 진짜 곤지암과는 좀 다른 장르의 공포영화 컨저링쪽 외국 영화의 결말이 아쉬운영화 호러영화광이면 한번 볼만해요 그리고 약스포주의 유전이란 제목에대한 개인적인생각은 란 말이 세습이,8
157,어디서 어떻게 공포를 느꼈어야 하지 잘 모르겟다,2
158,아스포금지라 입이 근질근질 ㅋㅋ 엄마도 딸도 아들도 이유는 다르지만 다 무섭다 ㅎ,10
159,와 간만에 제대로된 공포영화봄ㅎㄷㄷ 마지막 분 뛰쳐나가고 싶을정도의 공포감이라는 댓글 있었는데 완전 공감 다들 연기 잘하는데 엄마는정말와아 자꾸 다락신 떠올라서 잠못자겠음,10
160,내가 본 공포 오컬트 영화 중 위는 곡성 위는 유전,10
161,화들짝 놀라는 부분은 없는데 비위 약하면 조금 그런 장면이 몇 있네요 마지막이 허무하다는 말에 왜 그런가 궁금했는데 알 것 같기도 해요전체적인 전개는 매끄러운 것 같으면서도 어찌 보면 공포 영화에서 뻔할 수도 ,7
162,몇만에 본 것중에 기억에남을 해딩 소름끼치는 연출,10
163,공장처럼 찍어내는 시리즈물 공포영화 하고는 확실이 다른게 느껴짐 영화안의 상황과 음악이 절묘하게 맞아 떨어져 공포감을 배로 늘려주고 끝까지 긴장을 놓지 못하게 발생과 결과를 떨어뜨려 놓은것이 좋은것같다,10
164,제목이랑 줄거리 대충 보고 걍 정신병 영화인줄 볼만했다,7
