review,score
3번째 보는데 볼때마다 재밌다 오늘 새벽에 슈퍼액션에서불타는 금욜 특집으로 하더라 ㅎ ,10
아니 공포영화에 깊은뜻을 기대하는거 자체가 이상한거야 평론가 행세좀 작작하자 역겨우니까 ,9
평점이 7이 말이되냐 이건 공포영화에 길이길이 남을 작품이여 ,10
이게 무섭냐 솔직히? ㅋㅋㅋ ,5
재미없음..하나도안무서움 ,1
알바들이냐????  이게 무섭고 재밌냐??? ,1
컨저링1 제일 좋아하는시리즈입니다....ㅜㅜ마지막 퇴마 장면보고 울었어요컨저링이 좋은 이유는마냥 어둡고 음침한게 아니라 따듯한 감동까지 있어서 너무 좋네요 ㅠㅠ ,10
이거 보고 안무섭다 그러는 분들은 ... 머지 독실한 신자 분들 신부 수녀님들 퇴마 사제들 이신가 봐요 나는 실화라는 점에서 더 공포를 느끼는거 같음 정말 실제로 악마가 존제 한다는 사실이 ㄷㄷ 실제로 당신 앞에 발...,10
또 봐도 무섭잖아... ,10
중간에 ㅅㅂ ㅈ같네 보지마세요 나도 모르게 바지가 축축할겁니다. ,10
하나도 안무섭고 그 이유는 공포는 현실적이고 예측 가능하지 않은 부분에서 야기된다고 보는데 비현실적이라 판단이되고 어디서 어떤 모습과 상황으로 나올지가 짐작이 가서 오히려 힘든 상황을 두 가족이 같이 의지하며 타개하...,8
다 떠나서 공포를 전달하는 연출들이 너무 감각적이어서 몇몇씬은 반복해 보기도했다. 재미있음 ,8
공포영화계의 한획을 그은 작품이라고 생각함 근데 귀신이 안나오긴 왜 안나와ㅡㅡ옷장 ,9
전설의시작 컨저링시리즈 ,9
컨저링은 5번째 보는데 평점은 이제 남깁니다제가 생각하는 공포명작중 가장 마음에 드는 공포영화입니다 굿굿 ,10
"공포영화계에서 최고영화. 각본, 연출 어디서도 흠 잡을 것이 없고 너무 무서워서 아직도 기억에 남음.. 공포만 주시한다고 스토리를 망쳐놓는 경우가 있는데 이 영화는 전혀 그렇지 않다. 이제 우리나라에서 공포영화를 만...",10
애나벨? 곤지암? 왠만한 공포 영화들 다보면서 시시하다 느꼈는데... 이건 진짜 깜짝깜짝 여러번 놀랐다. 이게 놀래키기로는 영화통틀어  베스트1임. ,10
공포영화의 한 획을그음 실화라는게 무엇보다 무섭다 ,8
햐 정말 오랜만이다 이런공포... ,8
말이 필요없다!!최고!! ,10
박수가 무서울 거라고는 생각도 못했다. ,7
공포 게임을 수없이 보고 분석하는 사람이다이 컨저링 영화는  공포영화의 큰 혁신을 불러일으켰다다른 전개에 놀랐고 화면전환에 2번 놀랐다꼭 보자. ,10
이건 완전히 공포의 고전 ,10
왜케 오바하는 글들이 많지;; ,5
근래에 본 공포영화 중에서 최고였다 ,10
"clap, clap, clap ",9
아역배우들밖게안보이더라 ,10
와 진짜 역대급 공포다. 너무 무섭다. ,10
분위기를 이용한 공포감이 컨저링이 제시하는 주 방식이다. 그렇기 때문에 극단적인 공포가 느껴지지는 않지만 과정이 전체적으로 자연스럽다. 소재 선택도 일반적인 공포영화보다 참신하다. 특히 실화를 바탕으로 만들었다는 점...,8
"연기도 좋고, 서서히 쫄리는 분위기와 효과음이 소름 돋음. ",8
이렇게도 시시한 공포영화는 처음..(매우 무섭다...) ,7
처음 봤을 때 긴장감과 떨림이란 ,9
제임스완이 깔쌈 공포영화의 대명사가 되게해준 그 영화! ,8
"깜짝 깜짝 놀라는 장면은 있었지만, 그렇게 무섭다고 느낄 정도는 아니였음. ",7
무섭다기보다 긴장감이 느껴지고 잼있네 보면서 집에 밝은 led전구로 바꿔주고 싶더라 ,10
개인적으로 영화 장르를 다른사람들과 다르게 폭넑게 보는 편인데 공포영화 중에서 역대급이라고 개인적으로 생각 합니다. 아직 못 보신 분들은 꼭 한 번 쯤 보시길 바랍니다. 심장이 약하거나 임산부 분들은 조심 하시구요....,10
끝까지무서움ㅜㅜ 진정한공포 ,10
두번봄 죽고싶음ㅠㅠㅠㅠ ,10
짝!  이거 한방에 지릴뻔 ,10
엄마 울었다 ㅋㅋㅋㅋ 완전 놀라셔서 ㅋㅋㅋㅋ ,10
두번봐도무서운컨저링ㅜㅜ ,10
엄청나게 무섭진않았지만 그래도 볼만했다. 지하실은 어찌나 공포스럽게 표현을 잘했던지... 개인적으로는 초반에 나오는 박수가 굉장히 무서웠다. 그리고 지하실에서 거울을 들여다보는 장면! 설명하기 어려울정도로 소름끼쳤다...,8
진짜 유일하게 본 공포영화다 너무쌘걸 봤나보다... ,7
무서운 장면없이 무서운 영화? 웃기고 있네~진짜 오줌 지릴뻔.. ㅠㅠ ,9
진짜 공포 영화 중에서 정말 잘 만들었다고 생각한다 보기드문 진짜무서운 영화...분위기도 쩔고 스토리도... ,10
개무섭다진짜열자를적으라는데 ,10
무서운장면이 없긴 개뿔 존1나무섭네 ,8
이거 예고편이 망쳤음 ㅡㅡ 가장 쫄깃한 순간이 예고편에서 다 나와버림 ㅡㅡ 그래도 그냥 공포물 좋아하면 보시길 추천 ,8
보다가 지릴뻔함;;;; ,10
"여자 혼자서 봤는데 좀 쫄리긴하지만 무섭진 않았다. 사람따라 공포를 느끼는 분야가 달라서 그렇겠지만 난 서양귀신은 안무섭고 주온같은 동양귀신이 무서움ㅠㅠ 서양인들은 악마, 사탄을 무서워해서 그런지 좀 공포코드가 너무...",6
나는 남자 셋이 손잡고  봤다는  댓글이 더 무섭다 ,10
"진심 다들 이 영화 무서웠음?나 겁많아서 공포영화 잘 못 보는데도 불구하고, 입소문 듣고 극장 혼자가서 관객들 별로 없을때 봤는데 하나도 안무섭던데. 심지어 엄마가 귀신 씌여 날라다니는 장면에서 실소했다. ",5
파라노말보다 두배로 무서움 ,10
지대로네요...아누 재밋겟봤습니다. ,10
이거보고 몇 분이 자났는데 손이 아직도 떨린다. 한마디로 말하자면 자신있음 도전 하라 근데 책임은 지지 않는다. ,10
기대한것만큼 무섭지는 않음 근데 새벽에 혼자보라고하면 못볼듯 일단 우리나라 공포영화따위와는 비교도 안됌 ,10
밑에 다 알바임? 저게 무서웠다고? 정말? 진심? ,5
"영화자체가 무섭고 마지막엔 좀 묘하단 느낌?실제 가족사진 보여주고, 저음의 음향효과때문에 무섭기도 하고 머리도 아프고 넘 무서워서 다신 보고싶지않음 ㅠㅠ ",10
관객들끼리 끙끙대며봤네요ㅠㅠ밤에잠못잔건 이영화가첨일듯..방문열리면무서워요ㅠㅠ ,10
이거진짜 내가본공포영화중에서 스토리제일탄탄하고 진짜스릴있고 무섭고ㅠㅠ근데진짜재밋음 초반에아주조금지루할수있어도...진짜 뒤로갈수록 집중하게하고 무튼꿈잼 ,10
공포영화중에 제일 재밌게 봤네요. ,10
영화보고 친구가 이상해졌길래 엑소시즘 해줌 ,10
"진짜 최고였음. 지금까지 본 무서운영화 top2 안에 드는듯,, 너무 긴장해서 머리가 다 아프네요 최고최고 이런게 바로 진정한 공포영화지 ",10
이름값하는영환줄알았는데 상당히 저급 귀신나오는것도 긴박감없고ㅋㅋㄱ 옷장에서껑충할땐 웃음이나올정도ㅋㅋㅋ 물론실제로겪었을때의 공포는 이루말할수없겠지만ㅋㅋㅋ 영화로선 정말무섭지도않고 감동도없고 그냥 여러내용을짜집은듯한 공...,5
같이 본 친구들은 무섭다고난리였는데 솔직히 하나도 안무서웠음. 깜짝깜짝 놀래키는 장면들이 계속나오다보니까 긴장감때문에 무섭다고들하는거같았는데 내용자체가 이상하니 무섭지도않고 끝나서도 남는거없는 영화. 다들 무섭다고 ...,3
"평점에 속고,바로아래 평들에 속았다.많이 무섭지도 않다.진정한 공포? 웃긴다.기대하고 갔더니만  다른 엑소시즘의 영화와 비슷했다.그저 큰 사운드로 놀라게 할뿐.'15세'가 눈에 거슬렸지만 평점이 괜찮아...",6
내 옆에 있던 사람 울면서 봤다... ,10
너무무서워보는순간마다떨려ㅠㅠ ,10
공포영화는 역시 극장에서 봐야함  소리가 좋았고  가끔 나타나는 끔찍한 장면 역시 좋았음 ,10
아무생각없이 봣다가 처음부터  끝날때까지 심장이 쫄깃쫄깃  지린다는 말이 적합한 영화  단한순간도 절대 지루 할수없는 공포물중 으뜸! ,10
실화+스토리+무서움=10점진짜내가살면서영화관에서소리지른건첨이다그것도두번이나 와 진짜스토리도잇고셔터이후 최곤듯 ,10
무서운 장면안나오는 무서운 영화임 ㅇㅇ 진짜야. 근데 뭐랄까. 스토리나 뭔가 잔잔한게 탄탄한느낌이라 후폭풍이 밤에 밀려온다. 혼자 자1지마라. 근데 이거 본지 3개월지남. 이거 개봉전에 그냥 뚤림ㅋㅋ 그래도 나름 재...,9
난공포를 잘못보는 편인데도.. 장롱에서 뛰어내릴때 너무웃겨서 그이후로도 계속웃기기만했다 ,5
"무서운 장면은 안나온다더니,,, 개뿔이다 ",10
진짜 영화관에서 으어! 라고 소리쳐서 사람들이 다웃음염ㅋㅋ ,10
내가본것중에 역대최고 공포영화 ,10
10점 안주면 영화에 대한 안목이 없는거다. ,10
지금껏 본영화중 스릴있고 여러번 깜짝이게 만들었던 영화로 사운드만 들어도 정말 무섭게 잘만들었음! 잠잘때 생각하면 무서울듯! ㅎ ,10
내생에 최고로 공포스러웟던 공포영화이자 한국 공포영화와 헐리우드공포영화에 차이를 확실히 깨닫게해준영화. 단점은 무서워서 잠설치는것 ,10
아무리 그지 같은 영화도 돈 아까워서 보고 나오는데 내평생 첨으로 무서워서 보다 나왔다. ,10
최근 5년간 본 공포영화 중 가장 웰메이드였다. 다만 전형적인 헐리우드식의 끝맺음이 아쉬웠다. 영화느낌은 아미티빌호러와 엑소시스트를 합친느낌이였다. ,10
역대 최고의 공포영화? 인진 잘 모르겠어도 확실한건 2013년을 통틀어 아니 요 몇년 동안 개봉한 공포영화 중에선 최고의 명작입니다. ,10
37년살면서 이렇게 무서운 영화는 처음이다.꼭 영화관에서 보길 추천함. 앞뒷사람이 놀랄때마다 좌석을 걷어차주는바람에 더 놀라고 재밌었음. 뒤에있던사람에게 감사함.제임스완 최고임. ,10
2시간동안 가위에 눌린 느낌이다. 영화가 진행하는 동안 긴장감을 놓을수 없었고 엔딩마저 꼭 봐줘야하는 기분이었다. 감독의 의도에 완전히 빙의됐다 ,9
"소리,깜놀,갑툭튀,배우들연기 모두 평균이상. 심장 쪼임을 제대로 느낄수있다. 다 보고 나면 집에 와서 옷장 위를 한번쯤 보게됨 ㅠㅠ ",8
뭐지 무섭단말에 너무기대한듯ㅋㅋ 별루 안무서움 세시칠분전엔 자야지...ㄷㄷ ,9
공포 역사에 남을 최고의 영화였다ㅜ ,10
내가 여태 본 공포영화중에 가장무서웠음. 귀신안나오고 무서운장면 없다고 포스터에 적어놧는데 귀신도나오고 무서운장면도 마니나와 ㅠ 실화라 더무서움 ,10
혼자사는사람 보지마세여.. 밤에 불키고 자야할수도... 근데 이게 무서운장면 안나오는거임? 아 박수 너무 소름... 공포영화 시시해서 안보는 우리언니도 이건 재밌었대요 근데 미친듯이 무서운정도는 아닌듯. 근데 본거 ...,9
무신론자에 대한 간접선교물로서 만들어지기 시작한 엑소시즘 영화. 염사와 염동력은 사실 악령이 아닌 살아있는 인간의 뇌만이 할수 있는 일이다. ,8
진짜 요근래 본 공포영화 중 단연 1등!! 표값이 아깝지 않은 영화였다. 이거 쓰면서 떠올려보니까 오싹해지네 ,10
간만에 제대로된 공포영화인듯 ,10
공포감을 주는 방식이 암네시아랑 비슷한 느낌 ,9
너무기대한것보다는 덜무서웠지만그래도 잠못이룰거같당~ 무서운영화중의 무서운영화 ,9
이 영화가 주는 교훈은 집은 함부로 사는거 아니라는거!!! ,6
무서운 장면이 없다구? 무섭기만 한데..소름이 오싹끼치도록!! ,8
보았던 영화중 가장 깔끔하고 뒤에 찜찜함도 없는 공포영화 굳굳 @_<)b ,10
나 원래 평안쓰는데 태어나서 처음쓰고있다 진짜 나도 남자지만 여자친구 손 이렇게 꽉잡고 영화본적은 처음이다 귀신이 있다고 확신한 영화 오늘은 여자친구 집에 안보내 나랑자야돼 무서워서 손잡고 꼭안고잘꺼야 ,10
제임스완의 영화 패턴이 언제까지 먹힐지 궁금하다. ,7
대박임ㅋㅋㅋㅋㅋ와 악령씨일때 장난아니다 개쩜 ,10
외국공포영화는 급이다름 ,10
무서워죽는줄ㅋㅋ ,10
"솔직히, 초반 부분에서는 별로 안 무서웠는데, 중~후반 부분에서는 갑작스러운 초자연적인 현상과 귀신의 등장과 음량의 높이와 어두운 분위기에서 영화를 보니까 소름이 돋았다. 우리가 생각지도 못한 타이밍에서 귀신이 나와...",10
"보면서진심으로심장걱정한적은처음인듯 진짜 말이 모자를정도로무섭고실화라는게믿겨지지않음영화포스터에 이거보고밤에잠잘자면 행운아라는 말이있던데 진짜그말이맞음.무서워서 밤에 잠을못자겠더라ㅜ잔인한장면없이,어디쯤에서 놀라게될지 짐...",10
"작품성 있는 공포영화, 대박 추천합니다 ",10
평점을 높게 줄 수 있으면 더 높게 주고 싶은 것이 바램이다.. 정말 완벽한 공포영화다. 정말 환상적이다. 이 말 밖에 할말이 없다. ,10
실화라 그래서 더 무서운것같다. ,8
역대급 공포..... 아직도 심장이 쫄깃쫄깃하다 ,10
진짜 공포영화 좋아하는데..울뻔했어요 너무 무서워서ㅠㅠ무서워서 중간에 나가고 싶었던적은 처음..정말정말 강추입니다'ㅡ' ,10
근데 왜 광고를 무서운 장면없이 무서운 영화라했냐... 무서운장면 많기만하구만... ,8
결말까지... 완벽한 공포 아 정말 대작 ,9
이영화는 완벽해... ,10
공포영화 매니아인데(겁많음).. 정말 요근래본 영화중에 최고였음 ㅋ 아마 심장쫄깃 염통쫄깃 그리고 밤에 이불꼭덮구 잘듯 ㅎㅎ ,10
1. 심장이 쫄깃쫄깃 & 깜짝깜짝 & 소리지르기2. 옆사람 소리지르는거 더 무서움3. 집까지 와서 기억날정도로 여운이 남지는 않는다.4. 뻔한 소재인데 식상한 기분이 안들었음.. ,9
진정한 공포영화란 이런거라고 알게됏어요 전혼자 밧는데 진짜 죽는줄알앗어요. 특히 뒤에 있다는말에 등이 오싹 했고요 이런영화는 진짜 혼자보면안돼요 ,10
내 인생 공포영화 중 best1... 무서움에 눈물 맺힐 정도였네요 ㅜㅜㅜ 강추!! 대신 혼자 보지 마요... 옆에 기댈 사람이 필요 ㅜㅜ ,10
여태 많은 공포영화를 보아왔지만 내 생애 최고의 공포영화였다 한국이나일본의 쓰레기공포영화들이랑 클라스가 다름 이게 실화라니 정말 세상에는신이나 악마가 있는건지 이 영화의 평점을 낮게 준 것들이야말로 진정한 쓰레기알바...,10
대다나다 어제봤는데 밤에벌벌떨다 새벽5시에잠듬...지금너무피고나다ㅜㅜ ,10
"십수년에 한 번 나올까말까한 걸작 공포.단순히 놀래키는 게 아니라, 계속해서 이어지는 무서움과 긴장감.실화가 바탕이라 진지하게 몰입하게 되는, 이것이 진정한 공포.엑소시스트에 전혀 뒤쳐지지 않았음. ",10
왜 이게 평점이 7.85여...이해가 안되네 ,8
이 영화는 진짜 아직도 제 19년 인생 중 공포영화 탑 3안에 들어요 ,10
무섭긴 개뿔 스토리는 그럭저럭 괜찮았다 근데 공포영화가 안무서우면 뭔 소용이냐? ,4
이거 안무섭다고 하시는 분들은 ㄹㅇ 극장에서 안봤거나 불키고 보신거임 ㅠㅠ 전 지렸음 ㅠㅠ ,7
이거 안 무서웠단 애들은 다운받아서 소리 죽이고 봤거나 허세 부리는 애들일듯. 공포영화의 핵심이 사운드인데 소리가 커서 놀랐지 다른건 안 무서웠다니ㅡㅋㅋ 소리가 공포영화의 핵심이다 바보들앜ㅋㅋ ,10
기대가 너무 컸나. 하나도 안무섭다 ,4
"서양귀신이 이젠 원한을 풀어주길 바라는 한국귀신으로 바꼇내,,도적넘들,,저작권침해로 고소해야되 좀있으면 헐리우드판 전설에 고향도 나오겠군,, ",1
무서운 장면이 없기는 개뿔 팬케이크  먹는 장면 빼고 다 무서워!!! ,10
에휴~ 무섭지도 재미있지도 않는 그런 영화 장르 다큐로 바꿔라 보다가 졸려 죽는줄 알았네졸린게 더 공포다 ,1
진짜 궁금해서 그러는데 별로안무서웠던사람 없어요..?저공포영화 진짜 못보는데 이건걍 봄. 솔까 외국귀신보다 한국귀신이 훨씬 무서운듯 ,7
와.. 진짜 우리나라 공포영화랑은 완전다름 우리껀 시각적으로 괴롭히는게 더 많지만 이건 정신적으로 괴롭힘.... ,10
기대하고 갔다가 실망하고 돌아왔다. ,4
진짜 이거 안무섭다고 하는 사람들은 그냥 쎈척입니다. 너무 무서워요. 소리 하나만으로도 엄청난 공포감을 조성하는데 악령이 귀신보다 무섭다는걸 제대로 느꼈다능;; 이게 실화라는게 믿겨지지않네요 와.. ,10
무서운거잘보는데 ... 이건 진짜... 인 정 ,10
기대없이 봤음ㅋ재밌음 ,10
무서운장면 없이 무섭다고해서  안심하고 봤는데 개뿔 귀신단체로 나오잖아ㅠㅠㅠㅜ잔인한장면이없다는말이었니? ,10
흐린날 혼자봐서 무서울줄알고 개쫄면서 봤는데 이건뭐그냥 엑소시즘 영화;;하지만 실화라니 실제 겪었을 가족의 공포감은 느껴지는듯 그래도 평점 너무높다 -_-;; ,4
숨바꼭질을 보고난후: 역시 귀신보다 사람이 무서워 ㄷㄷ컨저링을 보고난후: 하......그냥 귀신이 젤 무섭다 ㄷㄷ ,10
진짜 이때까지 봤던 공포영화 중 최고 무서워 죽는 줄 ㅠㅠㅠㅠㅠㅠㅠㅜㅠㅠㅠㅠ재미도 있고 감동도 있고 ㅠㅠㅠ 밤에 못자겠다... ,10
놀라는거 뺴곤 다 별로 결말이 좀 별로임 ,10
왜 무서운거지...? ,9
진짜 보는내내 너무 긴장해서 숨막혔다..너무너무무서웠음ㅠㅠ자꾸생각나 ,10
제임스완의 기술이 인시디어스가 6이라면 이건 9 ,7
썸남썸녀랑 꼭 같이 봐야될 영화 입니다^^ ,10
와 정말 ㅋㅋㅋ ,10
대박!무서움주의! ,10
진짜 보는내내 긴장했다. 공포영화의 진리인것 같다. 무서웠고 재밌었다. ,9
근래  아니 태어나서 본 공포영화중 베스트감깜짝놀라는 무서움도 있지만 점점 가슴을 조여오는 압박감도 최고   호러영화에서 등한시 되는 스토리도 실화를 바탕으로 한 수준급우리나라 호러물은 언제 이렇게 만들수있을런지.....,10
무서운 장면 없이 지루하다 ,3
솔직히 후반에만 좀 징그러우면서 무섭지 내용도 뻔하고 갑툭튀 장면만 많지 그렇게 무섭지는 않음ㅋ ,3
그닥..역시  헐리웃 귀신은 무섭지가않네 ,2
그렇게 무서운 영화래서 봤더니 지루하고 잠이 저절로.. ,1
심야껄로 봤는데 보고 완전 지릴뻔...옆에 친구 꽉 붙잡고 소리지르고 난리 났었음 ㅠㅠ 이게 진정한 공포 영화다...! ,10
평점이 낮아요 ,10
누가 귀신 안나온다고 그랬어?ㅡㅡ ,10
처음에는깜짝놀라는데 본격적으로악령들이장난칠때무섭ㅋㅋㄱ마지막이더무서움ㄷㄷ ,10
처음 중간엔 살짝살짝 놀라고 지루했는데 엔딩이 가까워질수록 개무섭ㅡㅡ 임팩트있었음쩌러 잼따 ,9
아니 공포영화가 이렇게 감동과 슬픈건 또 처음일세 .. 공포영회보고 무서워서 가아니라 감동이어서 눈물찔끔인 영화는 이게 최초 ,9
일단 아랫도리  젖고 눈도젖고 귀또한  지림 소름 그 자체 ... 배경사운드는 정말 인상깊었다... ,10
제임스완 감독 영화는 전반적으로 내타입인시디어스와 컨저링 두작품만으로도 굿굿인시디어스2 기대하고 있겠습니다 ,9
이딴게 뭐가 무서운거임?? 파라노말 액티비티 엑소시스트를 합친거같은 개 쓰레기영화 ,1
공포영화 공식에서 못벗어난다. 다만 실화라는게 으시시 ,1
무선운장면없이 무섭다고해놓고는참내  무서운장면이란장면은다나오는데ㅋㅋ어이상실 ,1
옷장에 위에 귀신이 덮친 후에 계속 출현... 무서운 장면 없다면서 솔직히 짜증났음. 귀신 젤 싫어하는데 ,1
무섭다기보단 놀래키는 영화 실화라며 결말이 좀 엉성하다 ,6
누가 2급공포영화같다고 써놓은겅봤는데 진짜그정도다.보고나서 편히자면 축복???젠장 난 축복이 패시브스킬이니???뒤끝하나도없고 깔끔하다못해 본거같지않음.라스트액소시즘이나 포제션 엑소시즘오브 에밀리로즈 이런게더 낫다.아...,4
진짜 무섭고 잼나요~영화본지 한시간 넘었는데 아직도 후덜덜~남편 옷소매 찢어질뻔..ㅋㅋ 넘 무섭고 잼난영화!!간만에 돈이안아까운 영화..어지간한 공포는 시시해했다능~^^굿!! ,10
오랜만에 괜찮았던 공포영화 ,8
대체왜 천둥듣고놀랐을까ㅠ에이프릴 조냔 예쁨 ,5
베스트 댓글 영화 안보고 글남긴건가??? 귀신 괴물 이 안나오기는... 장롱에서 거지한명 떨어지면서 이 영화는 망했다고 느꼈는데... 심야영화 350석영화관 두명에서 봤는데 너무 실망해서... ,1
솔직히 알바도 아니고 한데 보기전에 완전 기대햇다가 보고나서 예고편이 더 재밌는 영화엿달까...질질끌고 ,5
진지하게 이게 무서워요?? 진짜 하품만 몇번을 했는지 모르겠네 ,3
명성에 비해 별로 안무서움 ,1
"정말 무섭다고 한 때 말이 많아서 엄청 기대 했는데 그닥.. 심지어 불도 끄고 봤지만 크게 무섭진 않았다 rec2,3을 보고 깨달았는데, 공포영화와 종교는 엮으면 안 되는 것 같다 이 영화에 대해 아무 것도 모르고 ...",1
엑소시즘 에밀리 오브 로즈 본 사람들은 이 영화보고 웃고나온다. 제목으로 가린 엑소시즘 영화임 ,1
하나도 안무서움''' 보다 잠듬;;;; ,1
"수 많은 영화를 봤는데 처음으로 댓글단다..  공포영화 매니아로써 정말 많은 영화를 봐왔는데 이건 정말 최고다.. 공포영화중 눈가리고 싶고, 무서워서 빨리 끝나주길 바란 영환 이게 처음이네.. 무서운걸로 따지면 이걸...",10
솔직히..mbc 서프라이즈 보는 느낌..그 이상 이하도아님...연기도. 내용도 별 무섭지도않고 어설픔. 이거보단 인시디어스 추천 ,1
0점 없나? 진심 지루하고 하나도 안 무서움. 너무 싱거워서 어이가 없다.... ,1
아 진짜 보지마라 재미도 감동도 무서움도 내용도 아무것도 없는 영화 진짜 돈아까움 ,1
진지하게 재미없다... 보다가 지루해서 잘뻔함. 그것도 혼자 영화관가서 심야껄로봤는데 영화를 즐겨보는 편이라 많이보는 편인데 평점1점이다.  그1점도 엄마 역활하신분의 연기를봐서라도.. ,1
장난까냐?? 이게 왜 무섭냐??대한극장  맨뒷자리 구석에서 봤는데  ...어떤놈이 지렸는지 1시간 40분 동안의 찌릉내가 더 무서웠다 .완마 !!! ,1
이게실화면 기독교가맞다는거? ,1
무서운거 없이 무서운 색다른 공포영화 ,10
중학생 때 학교에서 보여줬던건데 진짜 눈 감고 귀 막고 소리 지르면서 봤음 ,10
뻔한 이야기지만 탄탄하다. ,8
엑소시즘류 영화중에 역대급 ,10
지림 ㅈㄴ무서움ㅠ ㅠ 흐엉 ,9
무서운 장면없다는 역설의 광고카피는 대 성공이었다. 공포영화에 익숙하지 않은 사람마저 스크린 앞으로 끌어당기게 되었다. 제임스 완 특유의 이야기 풀어가는 형식으로 그는 특히나 공포물에 장인이라는 것을 또 한번 느낀다...,9
,10
남자가 이 정도 공포영화 가지고 무서워하긴....  오늘 엄마랑 자야겠다 ,10
하품나왔음 왜이게 무섭다는건지... ,4
와...진짜 몇 번정도 예상치 못했던 상황에서의 깜짝 장면 때문에 끝날때까지 쫄면서 봤네....이런기분은 주온이후로 첨이네... 오랫만에 겁나 무섭다;;;; ,10
1편이 근본임..무서움..ㄷㄷ ,10
극장에서 봤더라면 더좋았을텐데 ㅠ 역대급임 ,10
공포영화의 수작 분위기와 긴장감이 압도적이다 ,8
"하도 무섭다고 하길래 미루고 미루다 봤는데, 솔직히 심장이 쫄리긴 했지만  생각처럼 보다가 우왘씨ㅍ 그만볼까란 생각은 들지 않았다. 셔터 만큼 질질 부왘 쌀줄 알았는데... 셔터는 못따라간다. ",7
여태까지 봤던 공포영화 중에서 갑!오브더갑 ,10
봤을 당시도 그렇고 지금도 여전히 이 영화는 제 인생영화입니당ㅠ 너무 재밌어요 몰입도도 좋고 ,10
이게왜 평점이 7점인지 이해안가지만 공포하나만큼은 다씹어먹음..ㄷㄷ ,10
무서운장면 나옵니다 옷장위의 .... ,10
방금 티비로 봤는데 이제까지 본 공포영화 중 최고였다.. 진부한 갑툭튀가 아니라 진짜 무섭고 소름돋아서 보는 내내 땀찼다 ㅋㅋ공포영화 맞나 싶을정도로 억지 내용없이 잘 흘러가고 특히 엑소시스트 장면은 무섭다못해 슬프...,10
실화라는 점에서 볼가치 있다 ,10
나름 섬뜩하고 졸았다. 대개 공포랑 혼자있을때 찾아오는데 이 영화가 좋았던 점은 다 같이 있어도 찾아오는 섬뜩함이 너무 마음에 들었다. 초자연적 현상 과 엑소시즘을 아주 잘 활용하였다는 점에서 높게 평가한다. ,8
평식이 쫄아서 안봤네ㅋㅋㅋ ,10
한국식 미국 공포영화 지금봐도 소름 ,8
정말 무서웠음ㅠㅠ 에이씨 이런건 남친이랑 봐야되는데 ,10
보는사람에게 박수치지 마세요. ,7
잘라고 누우면 발을 꽁꽁 숨기게됐다 ,10
갠적으로 진짜 재미있게 봤음 영화는 안무서웠는데 스토리가 재밌어서 넘 좋았어용 ,10
"호불호 갈리는 영화 ,하지만 난 걸작이라 평하고 싶다. ",9
무서운 장면이 아닌데도 보는내내음산하고 섬뜩한 기운이 느껴짐마지막 엑소시즘 리얼 무서움 ,10
공포영화는 컨저링이  최고죠 데드 사일런스도 볼만해요 추천 ㅎ ,10
와... 시... 진짜 여태껏 본 공포영화중 최고다... 35살 먹고 덜덜떨며 봤네 ㅠㅠ ,10
이런 게 진짜 공포지. 제임스 완은 진짜 천재 맞다. ,10
컨저링은 21세기 최고의 공포영화중에 하나로 뽑힐것이다. 깜짝놀란다는 것은 이미 공포를 느끼고 있다는 거고 영화의 매력적인 카메라 시점과 화려함이 아닌 주인공의 시점 그들이 실제 겪은 이야기를 완전히 동일화 시킨영화...,10
"간만에 심령호러 수작하나 나오나 싶어 기대했었는데, 중반부로 접어들면서부터 뭔가 좀 이상하다 싶었더니만... 이 영화 저 영화 그럴싸하게 베껴놨네. 엑소시스트는 침대부양 했으니까 이번엔 의자부양?! 릴리 테일러의 연...",3
공포영화광인데 이 영화 별로 안무서워요. 여자고 혼자 밤에 봤어요 불 끄고. 실화라서 좀 신기할뿐...진짜 무섭고 오한들린듯 깜짝 놀래며 이야기도 탄탄한건 한국 기담이랑 태국영화 디아이가 최고임 ,7
여태 봤던 공포영화 중 가장 무서웠음. 기승전결이 깔끔 ,9
하도 무섭다길래 봤는데.. 귀신 엑소시즘 종교 이런거 믿지도 않는 나에겐 공포가 느껴지지가 않터라.. 이런류 영화보단 사람이 사람죽이는 공포영화가 더 무서운듯.. ,5
재밌음 십자제한 좀 없어라 ,10
덜덜덜...박수치지마... ,10
손벽치는장면이명장면이네 그리고 엄마 눈돌아갈때  마루밑으로 자식죽이러 기어들어갈때 긴장감최고 ,10
꽤 무섭고 잘만든 영화임 ,9
친구들이랑 낮에 함께 봤는데도 소름이 끼치게 무서웠다벌써 2번째 봤는데도 이 느낌.. 그대로 정말 재밌고 무서웠다. ,10
대놓고 마구잡이로 들이대는 공포 영화보다 군더더기 없는 으스스함이 온몸으로 스며드는 것이 제대로 걸렸다. ,9
이거개봉했을때봐서 잘기억은안나는데 ㅋㅋㅋ박수장면은 진짜 아직도기억난다 ㅋㅋㅋ 그냥  보는내내 긴장이된다고 보면됨 ,10
공포영화중에서 최고는 아니었어도 섬뜩하긴했다. ,9
컨저링의 교훈 : 경매로 나온 집은 사지 마라. ,10
